Mag ID,Completeness,Contamination,GUNC Quality,MIMAG,Drep_95,Sample,Nr contigs,Quality,N50,L50
sample1_SemiBin_53,69.88,1.18,Medium quality,F,T,sample1,7,Medium quality,635898,2
sample1_SemiBin_54,87.87,0.88,Medium quality,F,F,sample1,13,Medium quality,333151,4
sample1_SemiBin_55,79.59,7.99,Medium quality,F,F,sample1,42,Medium quality,248040,9
sample1_SemiBin_56,85.64,5.93,Medium quality,F,F,sample1,35,Medium quality,146792,8
sample1_SemiBin_57,88.29,1.79,Medium quality,F,T,sample1,28,Medium quality,434961,6
sample1_SemiBin_58,94.12,1,High quality,F,T,sample1,9,High quality,514149,3
sample1_SemiBin_59,90.34,0.66,High quality,T,T,sample1,6,HQ-MIMAG,1456701,2
sample1_SemiBin_5,93.82,3.21,High quality,T,T,sample1,9,HQ-MIMAG,1709830,2
sample1_SemiBin_606,54.34,0.64,Medium quality,F,F,sample1,4,Medium quality,495760,2
sample1_SemiBin_60,80.93,1.27,Medium quality,F,T,sample1,6,Medium quality,1158301,2
sample1_SemiBin_62,76.9,1.6,Medium quality,F,F,sample1,45,Medium quality,91999,9
sample1_SemiBin_63,88.79,4,Medium quality,F,T,sample1,18,Medium quality,391476,4
sample1_SemiBin_64,86.05,1.38,Medium quality,F,T,sample1,16,Medium quality,565009,4
sample1_SemiBin_65,79.83,2.51,Medium quality,F,F,sample1,13,Medium quality,436143,3
sample1_SemiBin_66,84.81,0.04,Medium quality,F,F,sample1,9,Medium quality,196277,3
sample1_SemiBin_672,59.14,0,Medium quality,F,F,sample1,3,Medium quality,613319,2
sample1_SemiBin_67,79.67,0.92,Medium quality,F,T,sample1,10,Medium quality,550570,3
sample1_SemiBin_68,73.73,1.55,Medium quality,F,T,sample1,11,Medium quality,300813,3
sample1_SemiBin_69,83.46,3.07,Medium quality,F,F,sample1,35,Medium quality,290009,5
sample1_SemiBin_6,98.23,4.41,High quality,T,F,sample1,22,HQ-MIMAG,299428,7
sample1_SemiBin_70,86.48,5.81,Medium quality,F,F,sample1,28,Medium quality,453463,6
sample1_SemiBin_71,89.17,4.35,Medium quality,F,T,sample1,22,Medium quality,272101,6
sample1_SemiBin_72,71.68,3.07,Medium quality,F,F,sample1,38,Medium quality,227603,8
sample1_SemiBin_732,51.87,5.37,Medium quality,F,T,sample1,9,Medium quality,627433,3
sample1_SemiBin_73,83.39,0.41,Medium quality,F,T,sample1,28,Medium quality,500369,6
sample1_SemiBin_74,82.21,0.86,Medium quality,F,F,sample1,8,Medium quality,499243,2
sample1_SemiBin_76,78.28,0.15,Medium quality,F,T,sample1,41,Medium quality,185573,10
sample1_SemiBin_77,70.02,2.52,Medium quality,F,F,sample1,35,Medium quality,220027,6
sample1_SemiBin_78,77.6,4.86,Medium quality,F,T,sample1,27,Medium quality,310787,6
sample1_SemiBin_79,84.82,2.16,Medium quality,F,F,sample1,33,Medium quality,354741,9
sample1_SemiBin_7,97.88,0.21,High quality,T,F,sample1,4,HQ-MIMAG,1954249,2
sample1_SemiBin_80,85.44,4.22,Medium quality,F,T,sample1,10,Medium quality,792344,3
sample1_SemiBin_81,58.06,2.66,Medium quality,F,T,sample1,34,Medium quality,282812,7
sample1_SemiBin_82,75.2,1.08,Medium quality,F,T,sample1,14,Medium quality,388748,4
sample1_SemiBin_83,64.51,0.88,Medium quality,F,T,sample1,28,Medium quality,110333,7
sample1_SemiBin_84,73.45,1.58,Medium quality,F,T,sample1,37,Medium quality,146393,9
sample1_SemiBin_85,84.76,4.07,Medium quality,F,T,sample1,26,Medium quality,367974,4
sample1_SemiBin_86,99.21,0.93,High quality,T,T,sample1,2,HQ-MIMAG,846944,1
sample1_SemiBin_87,77.04,2.17,Medium quality,F,F,sample1,20,Medium quality,429567,4
sample1_SemiBin_88,82.2,4.59,Medium quality,F,F,sample1,25,Medium quality,207486,8
sample1_SemiBin_89,69.18,2.93,Medium quality,F,T,sample1,8,Medium quality,516224,3
sample1_SemiBin_8,99.68,2,High quality,T,F,sample1,6,HQ-MIMAG,1944949,1
sample1_SemiBin_90,74.61,3.36,Medium quality,F,T,sample1,18,Medium quality,319134,6
sample1_SemiBin_91,81.78,1.31,Medium quality,F,F,sample1,26,Medium quality,311253,7
sample1_SemiBin_92,83.75,2.74,Medium quality,F,T,sample1,31,Medium quality,195861,7
sample1_SemiBin_93,86.85,3.41,Medium quality,F,T,sample1,32,Medium quality,348109,5
sample1_SemiBin_94,75.09,1.47,Medium quality,F,T,sample1,49,Medium quality,270295,10
sample1_SemiBin_95,71.03,1.08,Medium quality,F,T,sample1,35,Medium quality,226290,9
sample1_SemiBin_96,81.36,1.32,Medium quality,F,F,sample1,16,Medium quality,459545,4
sample1_SemiBin_97,69.7,2.89,Medium quality,F,F,sample1,50,Medium quality,113570,12
sample1_SemiBin_98,68.47,0.59,Medium quality,F,F,sample1,16,Medium quality,291923,4
sample1_SemiBin_99,67.66,0.52,Medium quality,F,F,sample1,3,Medium quality,1016372,1
sample1_SemiBin_9,98.05,0.04,High quality,T,F,sample1,4,HQ-MIMAG,1152759,2
sample20_SemiBin_0,99.82,0.49,High quality,T,F,sample20,1,HQ-MIMAG,3647103,1
sample20_SemiBin_100,91.13,1.3,High quality,F,T,sample20,7,High quality,401575,2
sample20_SemiBin_101,79.92,4.76,Medium quality,F,F,sample20,30,Medium quality,261999,7
sample20_SemiBin_102,75.59,9.66,Medium quality,F,T,sample20,48,Medium quality,111474,12
sample20_SemiBin_103,83.58,2.92,Medium quality,F,F,sample20,14,Medium quality,496499,5
sample20_SemiBin_104,63.19,2.51,Medium quality,F,T,sample20,18,Medium quality,299179,6
sample20_SemiBin_105,69.05,3.83,Medium quality,F,T,sample20,36,Medium quality,155892,11
sample20_SemiBin_106,72.34,0.03,Medium quality,F,T,sample20,10,Medium quality,369364,3
sample20_SemiBin_107,75.33,0.57,Medium quality,F,F,sample20,12,Medium quality,520014,4
sample20_SemiBin_1087,52.2,5.84,Medium quality,F,T,sample20,16,Medium quality,447442,4
sample20_SemiBin_108,71.44,7.51,Medium quality,F,F,sample20,35,Medium quality,359842,8
sample20_SemiBin_109,79.51,3.32,Medium quality,F,F,sample20,74,Medium quality,229891,16
sample20_SemiBin_10,99.55,3.01,High quality,F,T,sample20,20,High quality,415496,5
sample20_SemiBin_110,79.59,7.7,Medium quality,F,T,sample20,21,Medium quality,353618,4
sample20_SemiBin_111,72.66,6.67,Medium quality,F,F,sample20,32,Medium quality,191179,9
sample20_SemiBin_112,65.04,4.97,Medium quality,F,T,sample20,40,Medium quality,193897,11
sample20_SemiBin_113,78.95,9.22,Medium quality,F,T,sample20,20,Medium quality,164036,6
sample20_SemiBin_114,68.45,0,Medium quality,F,T,sample20,9,Medium quality,393975,2
sample20_SemiBin_115,75.2,0.68,Medium quality,F,F,sample20,8,Medium quality,680538,3
sample20_SemiBin_116,71.75,8.21,Medium quality,F,F,sample20,88,Medium quality,129220,18
sample20_SemiBin_117,78.04,0.22,Medium quality,F,T,sample20,17,Medium quality,297117,4
sample20_SemiBin_118,68.95,4.75,Medium quality,F,T,sample20,35,Medium quality,140529,12
sample20_SemiBin_119,84.25,0.25,Medium quality,F,T,sample20,15,Medium quality,526221,3
sample20_SemiBin_11,94.49,0.12,High quality,T,F,sample20,2,HQ-MIMAG,2290571,1
sample20_SemiBin_120,53.78,2.24,Medium quality,F,T,sample20,45,Medium quality,254777,14
sample20_SemiBin_121,75.41,3,Medium quality,F,F,sample20,26,Medium quality,263510,6
sample20_SemiBin_122,64.27,0.31,Medium quality,F,T,sample20,7,Medium quality,285489,2
sample20_SemiBin_123,72.55,0.33,Medium quality,F,T,sample20,8,Medium quality,282752,3
sample20_SemiBin_124,72.02,2.91,Medium quality,F,T,sample20,11,Medium quality,516207,4
sample20_SemiBin_126,85.98,5.98,Medium quality,F,F,sample20,10,Medium quality,927395,3
sample20_SemiBin_127,79.05,6.42,Medium quality,F,F,sample20,30,Medium quality,388379,6
sample20_SemiBin_128,72.15,2.71,Medium quality,F,F,sample20,11,Medium quality,294143,3
sample20_SemiBin_129,68.03,3.62,Medium quality,F,F,sample20,24,Medium quality,254303,7
sample20_SemiBin_12,98.33,0.21,High quality,T,T,sample20,3,HQ-MIMAG,2725840,1
sample20_SemiBin_130,68.61,0.31,Medium quality,F,F,sample20,21,Medium quality,250073,7
sample20_SemiBin_131,82.61,4.29,Medium quality,F,T,sample20,20,Medium quality,542255,5
sample20_SemiBin_132,61.61,1.14,Medium quality,F,T,sample20,27,Medium quality,206512,9
sample20_SemiBin_133,65.5,6.37,Medium quality,F,F,sample20,46,Medium quality,106584,12
sample20_SemiBin_134,68.38,0.74,Medium quality,F,F,sample20,11,Medium quality,346725,4
sample20_SemiBin_135,63.31,2.14,Medium quality,F,T,sample20,30,Medium quality,282122,6
sample20_SemiBin_136,53.05,1.24,Medium quality,F,F,sample20,11,Medium quality,453387,3
sample20_SemiBin_137,69.68,3.84,Medium quality,F,T,sample20,13,Medium quality,374648,4
sample20_SemiBin_138,70.39,2.09,Medium quality,F,T,sample20,8,Medium quality,295338,3
sample20_SemiBin_139,75.64,4.52,Medium quality,F,F,sample20,8,Medium quality,769122,2
sample20_SemiBin_13,99.7,2.14,High quality,T,T,sample20,5,HQ-MIMAG,1592659,2
sample20_SemiBin_140,67.55,0.53,Medium quality,F,T,sample20,10,Medium quality,576806,4
sample20_SemiBin_141,68.77,1.34,Medium quality,F,T,sample20,32,Medium quality,329687,6
sample20_SemiBin_142,67.07,4.11,Medium quality,F,F,sample20,25,Medium quality,215752,7
sample20_SemiBin_143,70.26,4.81,Medium quality,F,F,sample20,42,Medium quality,265075,8
sample20_SemiBin_1442,58.09,9.04,Medium quality,F,T,sample20,40,Medium quality,166451,10
sample20_SemiBin_144,59.83,3.44,Medium quality,F,T,sample20,17,Medium quality,431248,5
sample20_SemiBin_145,61.51,6.84,Medium quality,F,F,sample20,33,Medium quality,136825,9
sample20_SemiBin_148,71.25,6.6,Medium quality,F,T,sample20,27,Medium quality,172912,8
sample20_SemiBin_149,68.51,3.42,Medium quality,F,F,sample20,12,Medium quality,991666,2
sample20_SemiBin_14,100,9.25,Medium quality,F,F,sample20,29,Medium quality,215146,7
sample20_SemiBin_150,61.27,1.24,Medium quality,F,F,sample20,16,Medium quality,264738,6
sample20_SemiBin_151,76.9,7.17,Medium quality,F,T,sample20,7,Medium quality,207773,3
sample20_SemiBin_152,64.62,5.8,Medium quality,F,T,sample20,18,Medium quality,184460,5
sample20_SemiBin_153,64.48,5.06,Medium quality,F,F,sample20,13,Medium quality,287051,5
sample20_SemiBin_154,55.97,0.24,Medium quality,F,T,sample20,27,Medium quality,157210,7
sample20_SemiBin_156,86.27,0.61,Medium quality,F,T,sample20,11,Medium quality,473469,3
sample20_SemiBin_157,76.43,3.1,Medium quality,F,T,sample20,12,Medium quality,619545,4
sample20_SemiBin_158,94.88,1.57,High quality,T,T,sample20,7,HQ-MIMAG,1481171,1
sample20_SemiBin_159,60.23,5.8,Medium quality,F,T,sample20,27,Medium quality,165485,7
sample20_SemiBin_15,91.17,0.23,High quality,T,F,sample20,8,HQ-MIMAG,564576,3
sample20_SemiBin_160,62.77,1.14,Medium quality,F,T,sample20,22,Medium quality,191968,5
sample20_SemiBin_161,65.21,3.83,Medium quality,F,F,sample20,38,Medium quality,160003,10
sample20_SemiBin_162,58.42,6.54,Medium quality,F,T,sample20,40,Medium quality,182074,13
sample20_SemiBin_1630,59.18,7.26,Medium quality,F,T,sample20,37,Medium quality,127896,10
sample20_SemiBin_163,50.91,0.65,Medium quality,F,T,sample20,14,Medium quality,276875,5
sample20_SemiBin_164,60.7,1.6,Medium quality,F,T,sample20,21,Medium quality,198119,6
sample20_SemiBin_166,53.78,1.25,Medium quality,F,F,sample20,19,Medium quality,182960,6
sample20_SemiBin_167,59.46,3.62,Medium quality,F,T,sample20,23,Medium quality,254888,6
sample20_SemiBin_168,97.95,2.01,High quality,T,T,sample20,10,HQ-MIMAG,768768,3
sample20_SemiBin_16,95.52,0.49,High quality,T,F,sample20,11,HQ-MIMAG,922660,3
sample20_SemiBin_170,61.92,2.27,Medium quality,F,F,sample20,21,Medium quality,344321,5
sample20_SemiBin_171,58.42,4.37,Medium quality,F,T,sample20,25,Medium quality,205523,7
sample20_SemiBin_172,67.41,1.56,Medium quality,F,F,sample20,27,Medium quality,290628,8
sample20_SemiBin_173,59.36,2.22,Medium quality,F,T,sample20,22,Medium quality,311345,7
sample20_SemiBin_174,54.73,0.1,Medium quality,F,T,sample20,3,Medium quality,760552,2
sample20_SemiBin_175,59.69,5.62,Medium quality,F,F,sample20,28,Medium quality,167064,8
sample20_SemiBin_176,56.43,3.43,Medium quality,F,T,sample20,6,Medium quality,1562615,1
sample20_SemiBin_177,54.41,8.07,Medium quality,F,T,sample20,35,Medium quality,172276,10
sample20_SemiBin_178,59.03,4.19,Medium quality,F,T,sample20,70,Medium quality,90592,17
sample20_SemiBin_179,62.06,0.02,Medium quality,F,T,sample20,9,Medium quality,367275,3
sample20_SemiBin_17,99.56,3.75,High quality,F,F,sample20,17,High quality,385250,5
sample20_SemiBin_180,51,1.63,Medium quality,F,T,sample20,18,Medium quality,296130,5
sample20_SemiBin_181,68.92,3.2,Medium quality,F,T,sample20,26,Medium quality,293139,5
sample20_SemiBin_183,83.26,1.78,Medium quality,F,F,sample20,16,Medium quality,610509,5
sample20_SemiBin_186,64.77,1.55,Medium quality,F,T,sample20,25,Medium quality,166356,7
sample20_SemiBin_187,56.55,3.18,Medium quality,F,T,sample20,18,Medium quality,231348,6
sample20_SemiBin_188,65.09,3.27,Medium quality,F,T,sample20,39,Medium quality,174878,10
sample20_SemiBin_189,51.85,6.21,Medium quality,F,T,sample20,25,Medium quality,124712,7
sample20_SemiBin_18,95.8,0.29,High quality,T,F,sample20,6,HQ-MIMAG,1271274,2
sample20_SemiBin_190,50.16,6.94,Medium quality,F,T,sample20,43,Medium quality,150518,14
sample20_SemiBin_191,72.27,2.3,Medium quality,F,T,sample20,27,Medium quality,318010,7
sample20_SemiBin_192,52.59,1.04,Medium quality,F,T,sample20,22,Medium quality,138978,8
sample20_SemiBin_193,89.33,6.23,Medium quality,F,F,sample20,13,Medium quality,367135,3
sample20_SemiBin_196,51.27,0.53,Medium quality,F,T,sample20,32,Medium quality,147985,8
sample20_SemiBin_198,88.59,9.92,Medium quality,F,F,sample20,19,Medium quality,290852,4
sample20_SemiBin_199,53.9,0.41,Medium quality,F,F,sample20,39,Medium quality,132837,10
sample20_SemiBin_19,98.17,0.04,High quality,T,F,sample20,7,HQ-MIMAG,1653487,2
sample20_SemiBin_1,95.68,0.15,High quality,T,T,sample20,10,HQ-MIMAG,473378,3
sample20_SemiBin_200,51,5.58,Medium quality,F,T,sample20,48,Medium quality,113783,14
sample20_SemiBin_201,50.3,5.15,Medium quality,F,T,sample20,53,Medium quality,98647,10
sample20_SemiBin_203,54.54,4.49,Medium quality,F,T,sample20,23,Medium quality,201730,7
sample20_SemiBin_205,78.05,1.82,Medium quality,F,T,sample20,18,Medium quality,282739,5
sample20_SemiBin_207,65.5,0.33,Medium quality,F,T,sample20,5,Medium quality,807544,2
sample20_SemiBin_208,72.3,5.67,Medium quality,F,T,sample20,34,Medium quality,218058,9
sample20_SemiBin_209,61.75,0.1,Medium quality,F,F,sample20,13,Medium quality,315020,3
sample20_SemiBin_20,92.81,1.94,High quality,T,F,sample20,9,HQ-MIMAG,1197992,2
sample20_SemiBin_210,53.81,1.43,Medium quality,F,T,sample20,19,Medium quality,140564,5
sample20_SemiBin_212,51.48,0.06,Medium quality,F,F,sample20,4,Medium quality,349716,2
sample20_SemiBin_214,94.01,0.73,High quality,F,T,sample20,8,High quality,531925,3
sample20_SemiBin_218,66.19,0.37,Medium quality,F,T,sample20,17,Medium quality,189627,5
sample20_SemiBin_21,97.23,0.22,High quality,T,F,sample20,6,HQ-MIMAG,3461458,1
sample20_SemiBin_221,59.34,1.9,Medium quality,F,F,sample20,27,Medium quality,244901,8
sample20_SemiBin_223,62.48,2.05,Medium quality,F,T,sample20,20,Medium quality,297830,6
sample20_SemiBin_2265,54.07,9.79,Medium quality,F,T,sample20,39,Medium quality,136248,13
sample20_SemiBin_229,64.93,2.64,Medium quality,F,F,sample20,18,Medium quality,218203,6
sample20_SemiBin_22,99.42,7.7,Medium quality,F,T,sample20,24,Medium quality,458399,6
sample20_SemiBin_234,67.65,2.04,Medium quality,F,F,sample20,6,Medium quality,692801,3
sample20_SemiBin_23,94.4,0.42,High quality,T,F,sample20,7,HQ-MIMAG,348584,3
sample20_SemiBin_242,76.84,4.67,Medium quality,F,F,sample20,11,Medium quality,645941,3
sample20_SemiBin_24,93.47,0.8,High quality,T,T,sample20,12,HQ-MIMAG,572225,4
sample20_SemiBin_257,62.02,1.81,Medium quality,F,T,sample20,10,Medium quality,797731,3
sample20_SemiBin_258,71.51,1.35,Medium quality,F,F,sample20,16,Medium quality,355421,6
sample20_SemiBin_25,94.83,1.66,High quality,T,T,sample20,2,HQ-MIMAG,2402887,1
sample20_SemiBin_262,58.79,2.14,Medium quality,F,F,sample20,20,Medium quality,210333,6
sample20_SemiBin_263,71.09,1.59,Medium quality,F,F,sample20,9,Medium quality,757646,3
sample20_SemiBin_268,52.98,3.34,Medium quality,F,T,sample20,42,Medium quality,126214,13
sample20_SemiBin_26,95.89,0.23,High quality,T,T,sample20,7,HQ-MIMAG,732596,3
sample20_SemiBin_273,61.59,0.98,Medium quality,F,T,sample20,16,Medium quality,248159,6
sample20_SemiBin_278,73.16,7.11,Medium quality,F,T,sample20,33,Medium quality,295571,9
sample20_SemiBin_27,99.21,4.45,High quality,T,F,sample20,13,HQ-MIMAG,609537,3
sample20_SemiBin_283,64.93,8.6,Medium quality,F,T,sample20,20,Medium quality,206529,7
sample20_SemiBin_289,51.39,0.11,Medium quality,F,T,sample20,9,Medium quality,453915,3
sample20_SemiBin_28,99.97,9.81,Medium quality,F,F,sample20,11,Medium quality,618855,3
sample20_SemiBin_290,61.21,2.71,Medium quality,F,F,sample20,14,Medium quality,347777,4
sample20_SemiBin_295,84.71,0.36,Medium quality,F,T,sample20,6,Medium quality,1182873,2
sample20_SemiBin_296,56.37,1,Medium quality,F,F,sample20,36,Medium quality,183813,11
sample20_SemiBin_298,65.91,0.08,Medium quality,F,T,sample20,7,Medium quality,851348,2
sample20_SemiBin_29,98.31,1.13,High quality,T,T,sample20,8,HQ-MIMAG,1237380,3
sample20_SemiBin_2,84.47,0.31,Medium quality,F,T,sample20,12,Medium quality,590718,3
sample20_SemiBin_304,57.14,4.53,Medium quality,F,F,sample20,15,Medium quality,372411,5
sample20_SemiBin_306,62.37,5.98,Medium quality,F,F,sample20,12,Medium quality,521285,4
sample20_SemiBin_307,61.86,0.71,Medium quality,F,T,sample20,5,Medium quality,978874,2
sample20_SemiBin_309,62.12,5.33,Medium quality,F,F,sample20,53,Medium quality,135631,13
sample20_SemiBin_30,89.49,0.13,Medium quality,F,T,sample20,2,Medium quality,2571980,1
sample20_SemiBin_315,59.01,2.7,Medium quality,F,T,sample20,23,Medium quality,493768,5
sample20_SemiBin_31,93.47,1.82,High quality,T,T,sample20,6,HQ-MIMAG,846414,2
sample20_SemiBin_32,97.17,5.23,Medium quality,F,F,sample20,9,Medium quality,1937461,2
sample20_SemiBin_331,68.74,2.98,Medium quality,F,T,sample20,24,Medium quality,242749,5
sample20_SemiBin_33,88.93,2.8,Medium quality,F,F,sample20,19,Medium quality,279798,4
sample20_SemiBin_34,93.75,0.46,High quality,T,T,sample20,14,HQ-MIMAG,504567,3
sample20_SemiBin_357,53.95,2.14,Medium quality,F,F,sample20,29,Medium quality,253222,9
sample20_SemiBin_35,95.02,3.09,High quality,T,T,sample20,9,HQ-MIMAG,1242113,3
sample20_SemiBin_361,54.44,1.76,Medium quality,F,T,sample20,9,Medium quality,242445,3
sample20_SemiBin_364,55.59,0.05,Medium quality,F,F,sample20,10,Medium quality,549353,2
sample20_SemiBin_369,51.53,0.27,Medium quality,F,F,sample20,3,Medium quality,1116805,1
sample20_SemiBin_36,94.53,6,Medium quality,F,F,sample20,9,Medium quality,1731219,2
sample20_SemiBin_37,88.51,2.82,Medium quality,F,T,sample20,10,Medium quality,624508,3
sample20_SemiBin_38,93.6,0.68,High quality,T,T,sample20,8,HQ-MIMAG,1298702,2
sample20_SemiBin_391,50.97,1,Medium quality,F,T,sample20,10,Medium quality,449435,3
sample20_SemiBin_394,67.6,0.78,Medium quality,F,F,sample20,10,Medium quality,773460,3
sample20_SemiBin_39,86.18,0.41,Medium quality,F,T,sample20,10,Medium quality,791472,3
sample20_SemiBin_3,96.28,0.17,High quality,T,T,sample20,10,HQ-MIMAG,628060,3
sample20_SemiBin_403,65.55,7.85,Medium quality,F,T,sample20,59,Medium quality,117376,15
sample20_SemiBin_40,81.55,0.26,Medium quality,F,F,sample20,9,Medium quality,568913,3
sample20_SemiBin_41,96.49,0.62,High quality,T,T,sample20,11,HQ-MIMAG,631924,4
sample20_SemiBin_42,92.2,3.76,High quality,T,T,sample20,14,HQ-MIMAG,860143,3
sample20_SemiBin_431,96.82,0.27,High quality,F,F,sample20,4,High quality,497529,2
sample20_SemiBin_435,53.69,1.36,Medium quality,F,T,sample20,6,Medium quality,824592,2
sample20_SemiBin_43,89.36,2.95,Medium quality,F,T,sample20,13,Medium quality,475438,5
sample20_SemiBin_44,92.56,0.41,High quality,T,F,sample20,8,HQ-MIMAG,763190,2
sample20_SemiBin_45,99.73,2.06,High quality,T,T,sample20,18,HQ-MIMAG,483079,4
sample20_SemiBin_46,100,0.92,High quality,T,T,sample20,2,HQ-MIMAG,1075060,1
sample20_SemiBin_47,88.53,0.92,Medium quality,F,F,sample20,16,Medium quality,204852,4
sample20_SemiBin_484,96.19,0.72,High quality,F,F,sample20,1,High quality,2681959,1
sample20_SemiBin_48,90.36,2.16,High quality,T,F,sample20,15,HQ-MIMAG,334262,4
sample20_SemiBin_499,51.04,2.79,Medium quality,F,T,sample20,16,Medium quality,204022,3
sample20_SemiBin_49,83.78,0.89,Medium quality,F,T,sample20,16,Medium quality,356563,5
sample20_SemiBin_4,100,3.17,High quality,T,F,sample20,5,HQ-MIMAG,2161950,2
sample20_SemiBin_50,91.66,0.19,High quality,T,T,sample20,8,HQ-MIMAG,961980,2
sample20_SemiBin_51,92.39,4.09,High quality,T,T,sample20,14,HQ-MIMAG,642659,3
sample20_SemiBin_53,79.98,0.07,Medium quality,F,F,sample20,16,Medium quality,246919,5
sample20_SemiBin_54,89.14,4.1,Medium quality,F,F,sample20,22,Medium quality,302372,5
sample20_SemiBin_55,87.8,1.02,Medium quality,F,F,sample20,11,Medium quality,382203,3
