#seq_name,length,cov.,circ.,repeat,mult.,alt_group,graph_path,MAG
sample29_contig_54919,42107,4,Y,N,1,*,54919,
sample29_contig_54521,42081,5,Y,N,1,*,54521,
sample29_contig_4377,42030,5,Y,N,1,*,4377,
sample29_contig_7333,42000,8,Y,N,1,*,7333,
sample29_contig_2382,41329,10,Y,N,1,*,2382,
sample29_contig_24750,40804,11,Y,N,2,*,24750,
sample29_contig_54862,40703,11,Y,N,1,*,54862,
sample29_contig_52964,40581,8,Y,N,1,*,52964,
sample29_contig_54885,40497,4,Y,N,1,*,54885,
sample29_contig_54888,40461,17,Y,N,2,*,54888,
sample29_contig_54981,40380,4,Y,Y,1,*,54981,
sample29_contig_52166,40220,4,Y,N,1,*,52166,
sample29_contig_53509,39973,5,Y,N,1,*,53509,
sample29_contig_55024,39803,5,Y,N,1,*,55024,
sample29_contig_53301,39617,7,Y,N,1,*,53301,
sample29_contig_54333,38836,22,Y,N,4,*,54333,
sample29_contig_54825,38252,7,Y,N,1,*,54825,
sample29_contig_55066,36916,5,Y,Y,1,*,55066,
sample29_contig_46975,34630,8,Y,N,1,*,46975,
sample29_contig_8304,34614,14,Y,N,2,*,8304,
sample29_contig_43338,33607,15,Y,N,2,*,43338,
sample29_contig_54322,33048,3,Y,N,1,*,54322,
sample29_contig_54482,32303,5,Y,Y,1,274,54482,
sample29_contig_10739,31403,3,Y,Y,1,*,10739,
sample29_contig_54755,28878,5,Y,N,1,*,54755,
sample29_contig_17309,25884,4,Y,Y,1,96,17309,
sample29_contig_54169,25505,3,Y,Y,1,*,54169,
sample29_contig_32937,24835,12,Y,Y,2,*,32937,
sample29_contig_36505,22583,6,Y,N,1,*,36505,
sample29_contig_55046,22516,7,Y,N,1,*,55046,
sample29_contig_55077,22280,4,Y,N,1,*,55077,
sample29_contig_54432,21379,15,Y,N,3,*,54432,
sample29_contig_52987,20406,3,Y,N,1,*,52987,
sample29_contig_606,19851,4,Y,Y,1,3788,606,
sample29_contig_20402,17754,7,Y,Y,1,116,20402,
sample29_contig_18923,17671,5,Y,Y,1,102,18923,
sample29_contig_949,17615,17,Y,Y,3,3834,949,
sample29_contig_54947,16654,15,Y,N,2,*,54947,
sample29_contig_52304,16128,4,Y,Y,1,236,52304,
sample29_contig_55017,15927,8,Y,N,1,*,55017,
sample29_contig_7356,15384,3,Y,Y,1,58,7356,
sample29_contig_54666,15156,8,Y,N,1,*,54666,
sample29_contig_55038,15142,19,Y,N,3,*,55038,
sample29_contig_52869,14783,3,Y,N,1,*,52869,
sample29_contig_3140,14654,4,Y,Y,1,32,3140,
sample29_contig_54596,14591,27,Y,N,4,*,54596,
sample29_contig_20597,14448,3,Y,Y,1,5294,20597,
sample29_contig_6813,14348,5,Y,Y,1,5426,6813,
sample29_contig_52431,13971,7,Y,N,1,*,52431,
sample29_contig_3694,13882,3,Y,Y,1,4110,3694,
sample29_contig_51775,13410,7,Y,Y,1,224,51775,
sample29_contig_22348,13371,3,Y,N,1,*,22348,
sample29_contig_8256,13051,4,Y,Y,1,4406,8256,
sample29_contig_52756,12995,6,Y,N,1,*,52756,
sample29_contig_55057,12855,16,Y,N,2,*,55057,
sample29_contig_54648,12834,4,Y,Y,1,*,54648,
sample29_contig_31972,12320,3,Y,Y,1,174,31972,
sample29_contig_35626,11465,7,Y,Y,1,5472,35626,
sample29_contig_29039,11117,4,Y,Y,1,4652,29039,
sample29_contig_20249,10960,6,Y,Y,1,112,20249,
sample29_contig_10831,10802,5,Y,Y,1,78,10831,
sample29_contig_54869,10783,6,Y,N,1,*,54869,
sample29_contig_22830,9726,3,Y,Y,1,5578,22830,
sample29_contig_36914,9313,3,Y,Y,1,4688,36914,
sample29_contig_51863,8358,5,Y,N,1,*,51863,
sample29_contig_7000,7137,7,Y,N,1,*,7000,
sample29_contig_51778,6872,14,Y,N,3,*,51778,
sample29_contig_16156,6722,15,Y,N,3,*,16156,
sample29_contig_7270,6425,3,Y,N,1,*,7270,
sample29_contig_44370,6143,6,Y,N,1,*,44370,
sample29_contig_33167,5132,6,Y,N,1,*,33167,
sample29_contig_53832,5113,5,Y,N,1,*,53832,
sample29_contig_53741,4750,3,Y,Y,1,5246,53741,
sample29_contig_29648,4565,23,Y,Y,4,*,29648,
sample29_contig_52196,3422,11,Y,Y,2,4254,52196,
sample29_contig_1980,1741,4,Y,Y,1,4622,1980,
sample29_contig_13226,539,4,Y,Y,1,4654,13226,
sample2_contig_105502,118442,8,Y,N,1,*,105502,
sample2_contig_106216,91284,6,Y,N,1,*,106216,
sample2_contig_105576,77887,14,Y,N,1,*,105576,
sample2_contig_101147,76577,3,Y,N,1,*,101147,
sample2_contig_37476,73725,32,Y,N,6,*,37476,
sample2_contig_106098,71072,5,Y,N,1,*,106098,
sample2_contig_104502,67140,62,Y,N,12,*,104502,
sample2_contig_102847,64280,21,Y,N,3,*,102847,
sample2_contig_65948,62918,9,Y,N,2,*,65948,
sample2_contig_105506,61055,10,Y,N,2,*,105506,
sample2_contig_101113,59500,215,Y,N,42,*,101113,
sample2_contig_90639,55684,5,Y,N,1,*,90639,
sample2_contig_105470,49954,6,Y,N,1,*,105470,
sample2_contig_106099,48680,6,Y,N,1,*,106099,
sample2_contig_106052,47459,4,Y,N,1,*,106052,
sample2_contig_104270,47143,26,Y,N,5,*,104270,
sample2_contig_102125,45191,3,Y,Y,1,*,102125,
sample2_contig_9509,42858,9,Y,N,1,*,9509,
sample2_contig_105870,42606,6,Y,N,1,*,105870,
sample2_contig_4876,42569,9,Y,N,1,*,4876,
sample2_contig_106089,42549,14,Y,N,2,*,106089,
sample2_contig_101491,40835,6,Y,N,1,*,101491,
sample2_contig_105805,39348,11,Y,N,1,*,105805,
sample2_contig_106193,39039,5,Y,N,1,*,106193,
sample2_contig_104012,38829,8,Y,N,1,*,104012,
sample2_contig_106268,38313,6,Y,N,1,*,106268,
sample2_contig_102060,37828,4,Y,N,1,*,102060,
sample2_contig_86148,35731,11,Y,N,2,*,86148,
sample2_contig_33975,33843,61,Y,N,11,*,33975,
sample2_contig_62648,33444,6,Y,Y,1,470,62648,
sample2_contig_103945,32345,7,Y,N,1,*,103945,
sample2_contig_96131,31377,4,Y,N,1,*,96131,
sample2_contig_105756,27194,19,Y,N,2,*,105756,
sample2_contig_101666,26575,3,Y,N,1,*,101666,
sample2_contig_101288,26509,8,Y,N,1,*,101288,
sample2_contig_106076,25725,6,Y,N,1,*,106076,
sample2_contig_32199,24542,10,Y,Y,1,290,32199,
sample2_contig_106102,23304,3,Y,N,1,*,106102,
sample2_contig_18532,22941,5,Y,Y,1,170,18532,
sample2_contig_106295,22368,5,Y,N,1,*,106295,
sample2_contig_21020,22333,5,Y,N,1,*,21020,
sample2_contig_106056,21487,3,Y,Y,1,*,106056,
sample2_contig_106044,20330,12,Y,N,2,*,106044,
sample2_contig_21543,19765,14,Y,N,2,*,21543,
sample2_contig_53849,19437,12,Y,Y,2,432,53849,
sample2_contig_81602,19432,5,Y,Y,1,530,81602,
sample2_contig_24267,19007,79,Y,N,14,*,24267,
sample2_contig_26090,17689,3,Y,Y,1,236,26090,
sample2_contig_16875,17589,12,Y,N,3,*,16875,
sample2_contig_106286,17445,11,Y,N,1,*,106286,
sample2_contig_9984,16823,3,Y,Y,1,98,9984,
sample2_contig_45087,16588,3,Y,Y,1,384,45087,
sample2_contig_106135,16576,9,Y,N,1,*,106135,
sample2_contig_75657,15286,3,Y,Y,1,508,75657,
sample2_contig_6237,15129,3,Y,Y,1,72,6237,
sample2_contig_101798,14950,6,Y,N,1,*,101798,
sample2_contig_106257,14732,7,Y,N,1,*,106257,
sample2_contig_16331,14676,10,Y,Y,1,6102,16331,
sample2_contig_19560,14335,5,Y,Y,1,192,19560,
sample2_contig_101341,13968,3,Y,Y,1,578,101341,
sample2_contig_3341,13612,6,Y,Y,1,46,3341,
sample2_contig_105128,13591,9,Y,N,2,*,105128,
sample2_contig_92898,13004,4,Y,Y,1,564,92898,
sample2_contig_80729,12783,3,Y,Y,1,528,80729,
sample2_contig_6046,12681,233,Y,N,45,*,6046,
sample2_contig_104556,12316,79,Y,N,16,*,104556,
sample2_contig_35622,12191,12,Y,Y,2,6770,35622,
sample2_contig_14314,12050,8,Y,N,1,*,14314,
sample2_contig_18079,11963,9,Y,N,1,*,18079,
sample2_contig_106172,11734,9,Y,N,1,*,106172,
sample2_contig_58186,11663,12,Y,Y,4,452,58186,
sample2_contig_737,11562,12,Y,N,2,*,737,
sample2_contig_105011,11536,5,Y,N,1,*,105011,
sample2_contig_104711,11405,113,Y,N,21,*,104711,
sample2_contig_106200,11358,8,Y,N,1,*,106200,
sample2_contig_98507,11333,4,Y,N,1,*,98507,
sample2_contig_72612,11108,4,Y,Y,1,496,72612,
sample2_contig_26105,10759,128,Y,N,25,*,26105,
sample2_contig_50813,10732,3,Y,Y,1,418,50813,
sample2_contig_102760,10398,6,Y,N,1,*,102760,
sample2_contig_77322,10383,4,Y,Y,1,516,77322,
sample2_contig_19750,10313,4,Y,Y,1,6196,19750,
sample2_contig_104555,10294,379,Y,N,74,*,104555,
sample2_contig_104431,10209,145,Y,N,29,*,104431,
sample2_contig_11644,10092,4,Y,Y,1,*,11644,
sample2_contig_50268,9604,4,Y,Y,1,414,50268,
sample2_contig_105109,9563,6,Y,N,1,*,105109,
sample2_contig_18389,9171,8,Y,Y,8,168,18389,
sample2_contig_54341,9118,12,Y,N,2,*,54341,
sample2_contig_68619,9032,5,Y,Y,1,480,68619,
sample2_contig_5324,8980,816,Y,N,163,*,5324,
sample2_contig_82788,8953,4,Y,Y,1,5182,82788,
sample2_contig_15900,8518,4,Y,Y,1,142,15900,
sample2_contig_69390,8499,6,Y,Y,1,6444,69390,
sample2_contig_35455,8494,4,Y,N,1,*,35455,
sample2_contig_93210,8101,3,Y,Y,1,7332,93210,
sample2_contig_13469,8086,133,Y,N,26,*,13469,
sample2_contig_94903,8059,6,Y,N,1,*,94903,
sample2_contig_28277,7943,9,Y,Y,1,5114,28277,
sample2_contig_50101,7875,5,Y,Y,1,5198,50101,
sample2_contig_101730,7861,73,Y,N,14,*,101730,
sample2_contig_104393,7758,7,Y,N,1,*,104393,
sample2_contig_53672,7663,3,Y,Y,1,6608,53672,
sample2_contig_50108,7648,8,Y,Y,2,9694,50108,
sample2_contig_103943,7608,798,Y,N,160,*,103943,
sample2_contig_33126,7595,5,Y,Y,1,8852,33126,
sample2_contig_41867,7244,4,Y,Y,1,5494,41867,
sample2_contig_26660,7223,4,Y,Y,1,*,26660,
sample2_contig_106296,7213,12,Y,N,2,*,106296,
sample2_contig_83455,6985,4,Y,N,1,*,83455,
sample2_contig_105794,6804,29,Y,N,5,*,105794,
sample2_contig_12654,6802,6,Y,Y,1,5970,12654,
sample2_contig_106083,6770,9,Y,N,1,*,106083,
sample2_contig_86841,6760,3,Y,Y,1,5646,86841,
sample2_contig_20362,6728,10,Y,Y,1,204,20362,
sample2_contig_77059,6680,7,Y,Y,1,6394,77059,
sample2_contig_36018,6633,4,Y,N,1,*,36018,
sample2_contig_28354,6456,3,Y,Y,1,*,28354,
sample2_contig_103884,6324,21,Y,N,3,*,103884,
sample2_contig_80403,6208,22,Y,N,4,*,80403,
sample2_contig_94363,6199,18,Y,N,3,*,94363,
sample2_contig_13557,6195,5,Y,Y,1,5988,13557,
sample2_contig_2287,6160,5,Y,Y,1,34,2287,
sample2_contig_101375,6146,5,Y,Y,1,5394,101375,
sample2_contig_81741,6073,5,Y,Y,1,7308,81741,
sample2_contig_83803,5974,3,Y,Y,1,*,83803,
sample2_contig_18842,5942,6,Y,Y,1,176,18842,
sample2_contig_4406,5838,4,Y,Y,1,5458,4406,
sample2_contig_62505,5788,3,Y,Y,1,6990,62505,
sample2_contig_16407,5763,3,Y,Y,1,156,16407,
sample2_contig_49815,5748,6,Y,Y,1,7322,49815,
sample2_contig_12413,5739,4,Y,Y,1,114,12413,
sample2_contig_1288,5736,4,Y,Y,1,22,1288,
sample2_contig_105918,5733,11,Y,N,1,*,105918,
sample2_contig_26381,5676,13,Y,Y,4,240,26381,
sample2_contig_59465,5621,5,Y,N,1,*,59465,
sample2_contig_12870,5554,12,Y,N,2,*,12870,
sample2_contig_27403,5551,15,Y,Y,3,6384,27403,
sample2_contig_20405,5538,6,Y,Y,1,6278,20405,
sample2_contig_32804,5524,4,Y,Y,1,9068,32804,
sample2_contig_2424,5481,3,Y,Y,1,5318,2424,
sample2_contig_101164,5452,5,Y,Y,1,5156,101164,
sample2_contig_105896,5447,25,Y,N,5,*,105896,
sample2_contig_54202,5442,9,Y,Y,1,7030,54202,
sample2_contig_103736,5413,3,Y,N,1,*,103736,
sample2_contig_13690,5396,10,Y,Y,1,6000,13690,
sample2_contig_57534,5263,3,Y,Y,1,6360,57534,
sample2_contig_6855,5171,3,Y,Y,1,80,6855,
sample2_contig_36568,5093,3,Y,Y,1,5812,36568,
sample2_contig_69358,5013,3,Y,Y,1,*,69358,
sample2_contig_17694,4949,8,Y,Y,1,*,17694,
sample2_contig_26399,4922,4,Y,Y,1,6488,26399,
sample2_contig_67057,4874,7,Y,Y,1,*,67057,
sample2_contig_25543,4790,6,Y,Y,1,*,25543,
sample2_contig_21769,4606,8,Y,Y,1,*,21769,
sample2_contig_18335,4581,6,Y,Y,1,6216,18335,
sample2_contig_41087,4564,9,Y,Y,2,5086,41087,
sample2_contig_104066,4512,8,Y,Y,2,*,104066,
sample2_contig_37235,4510,14,Y,Y,3,5446,37235,
sample2_contig_103635,4440,5,Y,Y,1,6036,103635,
sample2_contig_30195,4401,3,Y,Y,1,268,30195,
sample2_contig_105311,4170,6,Y,Y,1,*,105311,
sample2_contig_46848,4136,8,Y,Y,1,5120,46848,
sample2_contig_35943,4065,4,Y,Y,1,*,35943,
sample2_contig_13637,4060,7,Y,Y,1,5996,13637,
sample2_contig_31522,4045,5,Y,Y,1,6582,31522,
sample2_contig_46436,4043,5,Y,Y,1,*,46436,
sample2_contig_74056,4030,5,Y,Y,1,*,74056,
sample2_contig_104202,4010,6,Y,Y,1,*,104202,
sample2_contig_102786,3934,10,Y,Y,1,*,102786,
sample2_contig_102436,3860,4,Y,Y,1,7284,102436,
sample2_contig_103263,3846,4,Y,Y,1,6502,103263,
sample2_contig_54918,3840,6,Y,Y,1,*,54918,
sample2_contig_36758,3630,9,Y,Y,1,*,36758,
sample2_contig_14800,3587,12,Y,Y,2,6046,14800,
sample2_contig_81826,3553,102,Y,Y,20,*,81826,
sample2_contig_51754,3526,4,Y,Y,1,6678,51754,
sample2_contig_60388,3519,14,Y,Y,1,*,60388,
sample2_contig_34661,3492,5,Y,Y,1,*,34661,
sample2_contig_101374,3457,109,Y,Y,21,*,101374,
sample2_contig_40870,3364,3,Y,Y,1,7360,40870,
sample2_contig_104421,3274,6,Y,Y,1,*,104421,
sample2_contig_103038,3064,20,Y,Y,3,*,103038,
sample2_contig_103837,3054,17,Y,Y,2,*,103837,
sample2_contig_105324,3038,7,Y,Y,1,7108,105324,
sample2_contig_105346,2961,8,Y,Y,1,*,105346,
sample2_contig_105469,2929,9,Y,Y,1,*,105469,
sample2_contig_52281,2870,21,Y,Y,3,*,52281,
sample2_contig_72895,2700,6,Y,Y,1,*,72895,
sample2_contig_51369,2575,6,Y,Y,1,*,51369,
sample2_contig_28307,2522,11,Y,Y,2,*,28307,
sample2_contig_104411,2459,6,Y,Y,1,*,104411,
sample2_contig_38635,2428,7,Y,Y,1,*,38635,
sample2_contig_63601,2376,6,Y,Y,1,*,63601,
sample2_contig_105948,2253,93,Y,Y,18,*,105948,
sample2_contig_103206,2016,3,Y,Y,1,7706,103206,
sample2_contig_18938,1931,6,Y,Y,1,6238,18938,
sample2_contig_103398,1918,3,Y,Y,1,6562,103398,
sample2_contig_35624,1787,11,Y,Y,2,7344,35624,
sample2_contig_103177,1753,29,Y,Y,6,*,103177,
sample2_contig_36619,1130,280,Y,Y,55,*,36619,
sample2_contig_99740,1037,113,Y,Y,23,*,99740,
sample2_contig_102111,1001,3,Y,Y,1,6182,102111,
sample2_contig_77788,911,182,Y,Y,36,*,77788,
sample2_contig_4189,897,30,Y,Y,5,*,4189,
sample2_contig_6669,868,4,Y,Y,1,78,6669,
sample2_contig_1082,851,8,Y,Y,1,20,1082,
sample2_contig_13583,680,5,Y,Y,1,8154,13583,
sample2_contig_68454,668,447,Y,Y,89,*,68454,
sample2_contig_5535,544,7,Y,Y,1,66,5535,
sample2_contig_24900,542,3,Y,Y,1,5612,24900,
sample2_contig_35277,532,5,Y,Y,1,318,35277,
sample2_contig_37827,522,69,Y,Y,12,*,37827,
sample2_contig_12810,511,33,Y,Y,6,5712,12810,
sample2_contig_15011,476,4,Y,Y,1,8228,15011,
sample2_contig_3304,74,6,Y,Y,1,5380,3304,
sample30_contig_114310,92679,13,Y,N,3,*,114310,
sample30_contig_114002,81281,15,Y,N,3,*,114002,
sample30_contig_5842,76719,19,Y,N,4,*,5842,
sample30_contig_115452,69978,14,Y,N,2,*,115452,
sample30_contig_113152,67827,7,Y,N,2,*,113152,
sample30_contig_117730,66159,6,Y,N,1,*,117730,
sample30_contig_114853,64580,8,Y,N,2,*,114853,
sample30_contig_18167,61098,21,Y,N,4,*,18167,
sample30_contig_118007,60290,17,Y,N,4,*,118007,
sample30_contig_117851,54793,10,Y,N,2,*,117851,
sample30_contig_116055,50907,57,Y,N,14,*,116055,
sample30_contig_117631,50378,17,Y,N,3,*,117631,
sample30_contig_117883,44901,10,Y,N,2,*,117883,
sample30_contig_118045,44612,6,Y,N,1,*,118045,
sample30_contig_116643,41779,7,Y,N,1,*,116643,
sample30_contig_117523,41677,9,Y,N,1,*,117523,
sample30_contig_112855,40118,10,Y,N,2,*,112855,
sample30_contig_113287,40082,4,Y,Y,1,194,113287,
sample30_contig_116994,38986,15,Y,N,3,*,116994,
sample30_contig_117043,37757,29,Y,N,6,*,117043,
sample30_contig_61856,37288,11,Y,N,2,*,61856,
sample30_contig_10163,34448,3,Y,Y,1,38,10163,
sample30_contig_50298,30601,9,Y,Y,3,*,50298,
sample30_contig_118180,29127,14,Y,N,3,*,118180,
sample30_contig_114980,28979,5,Y,N,1,*,114980,
sample30_contig_115523,27924,8,Y,N,2,*,115523,
sample30_contig_118050,27844,6,Y,Y,3,*,118050,
sample30_contig_46469,22684,5,Y,N,1,*,46469,
sample30_contig_50695,22624,3,Y,Y,1,130,50695,
sample30_contig_115767,21698,14,Y,N,2,*,115767,
sample30_contig_118169,21228,4,Y,Y,1,*,118169,
sample30_contig_116169,20772,6,Y,N,1,*,116169,
sample30_contig_118107,18061,8,Y,N,1,*,118107,
sample30_contig_118093,17489,7,Y,Y,2,*,118093,
sample30_contig_117808,17416,11,Y,N,2,*,117808,
sample30_contig_37736,16489,4,Y,Y,1,120,37736,
sample30_contig_112988,15944,3,Y,Y,1,192,112988,
sample30_contig_105430,15599,13,Y,N,3,*,105430,
sample30_contig_56132,15347,4,Y,Y,1,144,56132,
sample30_contig_116855,14302,25,Y,N,6,*,116855,
sample30_contig_116603,13829,4,Y,Y,2,*,116603,
sample30_contig_51298,13274,19,Y,N,5,*,51298,
sample30_contig_42070,12952,4,Y,Y,1,122,42070,
sample30_contig_14482,12694,12,Y,N,3,*,14482,
sample30_contig_116384,12565,8,Y,N,2,*,116384,
sample30_contig_9672,12431,13,Y,N,3,*,9672,
sample30_contig_118096,12370,12,Y,N,3,*,118096,
sample30_contig_34642,12228,3,Y,Y,1,114,34642,
sample30_contig_32939,12201,6,Y,Y,1,2318,32939,
sample30_contig_90306,12167,4,Y,Y,1,178,90306,
sample30_contig_118111,11883,5,Y,N,1,*,118111,
sample30_contig_83835,11849,6,Y,N,1,*,83835,
sample30_contig_118167,11641,17,Y,N,4,*,118167,
sample30_contig_55860,11525,23,Y,Y,5,2384,55860,
sample30_contig_68322,11145,4,Y,Y,1,158,68322,
sample30_contig_64016,9662,3,Y,Y,1,154,64016,
sample30_contig_71418,9444,3,Y,Y,1,162,71418,
sample30_contig_103592,9069,6,Y,Y,1,2354,103592,
sample30_contig_62155,8999,5,Y,Y,1,152,62155,
sample30_contig_2905,8989,10,Y,N,2,*,2905,
sample30_contig_30982,8837,3,Y,Y,1,104,30982,
sample30_contig_81288,8749,13,Y,Y,3,172,81288,
sample30_contig_36122,8289,5,Y,Y,1,2360,36122,
sample30_contig_25668,8113,5,Y,Y,1,92,25668,
sample30_contig_36457,8024,3,Y,Y,1,2470,36457,
sample30_contig_44043,7846,5,Y,N,1,*,44043,
sample30_contig_114106,7801,9,Y,N,2,*,114106,
sample30_contig_54606,7561,5,Y,Y,1,136,54606,
sample30_contig_81659,7190,9,Y,N,2,*,81659,
sample30_contig_24569,6973,11,Y,Y,3,3134,24569,
sample30_contig_55896,6768,3,Y,Y,1,142,55896,
sample30_contig_110172,6618,3,Y,Y,1,190,110172,
sample30_contig_46975,6211,3,Y,Y,1,*,46975,
sample30_contig_71779,6201,4,Y,N,1,*,71779,
sample30_contig_79031,6084,14,Y,N,3,*,79031,
sample30_contig_21793,6015,3,Y,Y,1,84,21793,
sample30_contig_114782,5548,20,Y,N,4,*,114782,
sample30_contig_118125,4660,8,Y,Y,1,*,118125,
sample30_contig_116733,4560,8,Y,Y,1,*,116733,
sample30_contig_115809,3734,12,Y,Y,2,*,115809,
sample30_contig_8461,3731,5,Y,Y,1,*,8461,
sample30_contig_103833,3650,26,Y,Y,6,*,103833,
sample30_contig_115335,3539,7,Y,Y,1,*,115335,
sample30_contig_17615,3499,20,Y,Y,5,*,17615,
sample30_contig_114464,2226,4,Y,Y,1,2720,114464,
sample30_contig_116204,1609,7,Y,Y,1,2630,116204,
sample30_contig_12138,840,7,Y,Y,1,2486,12138,
sample30_contig_94,806,4,Y,Y,1,*,94,
sample30_contig_12169,790,5,Y,Y,1,3044,12169,
sample30_contig_45001,729,5,Y,Y,1,2972,45001,
sample30_contig_29655,717,3,Y,Y,1,3138,29655,
sample30_contig_17918,702,4,Y,Y,1,2728,17918,
sample30_contig_4550,701,6,Y,Y,1,2442,4550,
sample3_contig_12335,316915,12,Y,N,2,*,12335,
sample3_contig_4427,118451,13,Y,N,2,*,4427,
sample3_contig_61747,102568,8,Y,N,1,*,61747,
sample3_contig_154776,95903,16,Y,N,2,*,154776,
sample3_contig_149350,70732,9,Y,N,1,*,149350,
sample3_contig_156217,67924,17,Y,N,3,*,156217,
sample3_contig_154461,67572,7,Y,N,1,*,154461,
sample3_contig_156486,67385,13,Y,N,2,*,156486,
sample3_contig_153122,65249,15,Y,N,2,*,153122,
sample3_contig_152965,62096,7,Y,N,1,*,152965,
sample3_contig_156234,61657,5,Y,N,1,*,156234,
sample3_contig_58035,54770,17,Y,N,3,*,58035,
sample3_contig_154653,54582,8,Y,N,1,*,154653,
sample3_contig_152120,52592,10,Y,N,1,*,152120,
sample3_contig_156024,52181,10,Y,N,2,*,156024,
sample3_contig_156476,51760,10,Y,N,2,*,156476,
sample3_contig_153848,51392,13,Y,N,2,*,153848,
sample3_contig_156399,51320,11,Y,N,2,*,156399,
sample3_contig_154405,51029,11,Y,N,2,*,154405,
sample3_contig_156494,49442,20,Y,N,3,*,156494,
sample3_contig_156401,49046,7,Y,N,1,*,156401,
sample3_contig_155325,48798,72,Y,N,13,*,155325,
sample3_contig_156057,48509,14,Y,N,2,*,156057,
sample3_contig_151287,48453,8,Y,N,1,*,151287,
sample3_contig_156406,48173,17,Y,N,3,*,156406,
sample3_contig_107049,48161,8,Y,N,1,*,107049,
sample3_contig_152539,47990,22,Y,N,4,*,152539,
sample3_contig_156393,47828,10,Y,N,2,*,156393,
sample3_contig_82054,47342,3,Y,Y,1,*,82054,
sample3_contig_148554,47245,5,Y,N,1,*,148554,
sample3_contig_155584,47180,19,Y,N,3,*,155584,
sample3_contig_147387,46987,6,Y,N,1,*,147387,
sample3_contig_155980,46847,15,Y,N,2,*,155980,
sample3_contig_148579,46171,11,Y,N,2,*,148579,
sample3_contig_156335,46055,10,Y,N,2,*,156335,
sample3_contig_152974,45935,49,Y,N,9,*,152974,
sample3_contig_156395,45922,5,Y,N,1,*,156395,
sample3_contig_155905,45753,11,Y,N,2,*,155905,
sample3_contig_153939,45699,5,Y,N,1,*,153939,
sample3_contig_155331,45093,13,Y,N,2,*,155331,
sample3_contig_150745,44945,6,Y,N,1,*,150745,
sample3_contig_125273,44863,11,Y,N,1,*,125273,
sample3_contig_149271,44566,6,Y,N,1,*,149271,
sample3_contig_156387,44526,7,Y,N,1,*,156387,
sample3_contig_65315,44376,6,Y,N,1,*,65315,
sample3_contig_156328,44043,7,Y,N,1,*,156328,
sample3_contig_152853,43451,7,Y,N,1,*,152853,
sample3_contig_153616,43426,6,Y,N,1,*,153616,
sample3_contig_154808,43316,9,Y,N,1,*,154808,
sample3_contig_156306,43159,16,Y,N,3,*,156306,
sample3_contig_149549,43000,6,Y,N,1,*,149549,
sample3_contig_156427,42889,12,Y,N,2,*,156427,
sample3_contig_112414,42853,22,Y,N,3,*,112414,
sample3_contig_147620,42790,7,Y,N,1,*,147620,
sample3_contig_148318,42303,5,Y,N,1,*,148318,
sample3_contig_154068,42262,15,Y,N,2,*,154068,
sample3_contig_30213,40989,12,Y,N,2,*,30213,
sample3_contig_156283,40719,6,Y,N,1,*,156283,
sample3_contig_57015,40333,14,Y,N,2,*,57015,
sample3_contig_152091,40281,32,Y,N,6,*,152091,
sample3_contig_155380,40184,13,Y,N,2,*,155380,
sample3_contig_120554,39170,19,Y,N,3,*,120554,
sample3_contig_13921,38926,12,Y,N,1,*,13921,
sample3_contig_48555,38528,15,Y,N,3,*,48555,
sample3_contig_79963,38177,9,Y,N,2,*,79963,
sample3_contig_150535,37737,5,Y,N,1,*,150535,
sample3_contig_156410,36383,52,Y,N,9,*,156410,
sample3_contig_149357,36345,7,Y,N,1,*,149357,
sample3_contig_150778,36139,6,Y,N,1,*,150778,
sample3_contig_156273,36107,8,Y,N,1,*,156273,
sample3_contig_44289,35819,18,Y,N,3,*,44289,
sample3_contig_16470,35774,12,Y,N,2,*,16470,
sample3_contig_156415,35644,5,Y,N,1,*,156415,
sample3_contig_70603,34466,16,Y,N,2,*,70603,
sample3_contig_56383,34379,24,Y,N,5,*,56383,
sample3_contig_147500,33424,8,Y,N,1,*,147500,
sample3_contig_151595,33289,3,Y,Y,1,1126,151595,
sample3_contig_18424,32569,9,Y,N,1,*,18424,
sample3_contig_27914,31889,7,Y,N,1,*,27914,
sample3_contig_156135,31486,4,Y,N,1,*,156135,
sample3_contig_153344,30658,5,Y,N,1,*,153344,
sample3_contig_72998,28016,4,Y,Y,1,728,72998,
sample3_contig_155688,27957,6,Y,Y,1,1192,155688,
sample3_contig_94813,27691,12,Y,N,3,*,94813,
sample3_contig_156478,27492,5,Y,N,1,*,156478,
sample3_contig_154971,25971,10,Y,N,2,*,154971,
sample3_contig_28673,25547,3,Y,Y,1,328,28673,
sample3_contig_155770,25458,3,Y,Y,1,*,155770,
sample3_contig_156470,24034,5,Y,N,1,*,156470,
sample3_contig_112900,23660,14,Y,Y,1,934,112900,
sample3_contig_27688,23554,4,Y,Y,1,312,27688,
sample3_contig_156371,23347,16,Y,N,2,*,156371,
sample3_contig_41578,22950,16,Y,N,3,*,41578,
sample3_contig_1510,21851,3,Y,Y,1,16,1510,
sample3_contig_89079,20766,7,Y,Y,1,816,89079,
sample3_contig_64898,20615,9,Y,N,1,*,64898,
sample3_contig_72992,20348,4,Y,Y,1,726,72992,
sample3_contig_76351,20270,6,Y,N,1,*,76351,
sample3_contig_156348,19816,12,Y,N,1,*,156348,
sample3_contig_156000,19722,6,Y,N,1,*,156000,
sample3_contig_135124,19709,3,Y,Y,1,1022,135124,
sample3_contig_156441,19565,4,Y,Y,1,*,156441,
