Record	GBK	Record_Type	Record_Number	CC	Family
snj08_SemiBin_25.fa.gz_k141_2509597.region001.gbk_region_1	snj08_SemiBin_25.fa.gz_k141_2509597.region001	region	1	1506	FAM_00293
cpsnj11_SemiBin_80.fa.gz_k141_73887.region001.gbk_region_1	cpsnj11_SemiBin_80.fa.gz_k141_73887.region001	region	1	1506	FAM_00293
snj19_SemiBin_32.fa.gz_k141_408498.region001.gbk_region_1	snj19_SemiBin_32.fa.gz_k141_408498.region001	region	1	1506	FAM_00293
sample7_SemiBin_28.fa.gz_k141_5116803.region001.gbk_region_1	sample7_SemiBin_28.fa.gz_k141_5116803.region001	region	1	1506	FAM_00293
cpsnj14_SemiBin_44.fa.gz_k141_2584959.region001.gbk_region_1	cpsnj14_SemiBin_44.fa.gz_k141_2584959.region001	region	1	1506	FAM_00293
cpsnj04_SemiBin_29.fa.gz_k141_229034.region001.gbk_region_1	cpsnj04_SemiBin_29.fa.gz_k141_229034.region001	region	1	1506	FAM_00293
sample5_SemiBin_21.fa.gz_k141_1564824.region001.gbk_region_1	sample5_SemiBin_21.fa.gz_k141_1564824.region001	region	1	1506	FAM_00293
cpsnj08_SemiBin_29.fa.gz_k141_229034.region001.gbk_region_1	cpsnj08_SemiBin_29.fa.gz_k141_229034.region001	region	1	1506	FAM_00293
sample18_SemiBin_317.fa.gz_k141_1652294.region001.gbk_region_1	sample18_SemiBin_317.fa.gz_k141_1652294.region001	region	1	1510	FAM_00294
sample18_SemiBin_37.fa.gz_k141_1709946.region001.gbk_region_1	sample18_SemiBin_37.fa.gz_k141_1709946.region001	region	1	1510	FAM_00294
sample17_SemiBin_44.fa.gz_k141_5755406.region001.gbk_region_1	sample17_SemiBin_44.fa.gz_k141_5755406.region001	region	1	1510	FAM_00294
sample29_SemiBin_14.fa.gz_k141_2794864.region001.gbk_region_1	sample29_SemiBin_14.fa.gz_k141_2794864.region001	region	1	1522	FAM_00295
sample6_SemiBin_60.fa.gz_k141_3890338.region002.gbk_region_2	sample6_SemiBin_60.fa.gz_k141_3890338.region002	region	2	1522	FAM_00295
sample5_SemiBin_89.fa.gz_k141_841203.region001.gbk_region_1	sample5_SemiBin_89.fa.gz_k141_841203.region001	region	1	1522	FAM_00295
sample22_SemiBin_4.fa.gz_k141_4421027.region001.gbk_region_1	sample22_SemiBin_4.fa.gz_k141_4421027.region001	region	1	1522	FAM_00295
sample14_SemiBin_9.fa.gz_k141_4807852.region001.gbk_region_1	sample14_SemiBin_9.fa.gz_k141_4807852.region001	region	1	1522	FAM_00296
sample14_SemiBin_9.fa.gz_k141_3558794.region001.gbk_region_1	sample14_SemiBin_9.fa.gz_k141_3558794.region001	region	1	1522	FAM_00296
snj13_SemiBin_33.fa.gz_k141_1174801.region001.gbk_region_1	snj13_SemiBin_33.fa.gz_k141_1174801.region001	region	1	1549	FAM_00297
cpsnj11_SemiBin_38.fa.gz_k141_3749620.region001.gbk_region_1	cpsnj11_SemiBin_38.fa.gz_k141_3749620.region001	region	1	1549	FAM_00297
sample4_SemiBin_1.fa.gz_k141_1751220.region001.gbk_region_1	sample4_SemiBin_1.fa.gz_k141_1751220.region001	region	1	1549	FAM_00297
snj08_SemiBin_31.fa.gz_k141_2114374.region001.gbk_region_1	snj08_SemiBin_31.fa.gz_k141_2114374.region001	region	1	1549	FAM_00297
snj11_SemiBin_32.fa.gz_k141_1338097.region001.gbk_region_1	snj11_SemiBin_32.fa.gz_k141_1338097.region001	region	1	1549	FAM_00297
snj03_SemiBin_107.fa.gz_k141_907266.region001.gbk_region_1	snj03_SemiBin_107.fa.gz_k141_907266.region001	region	1	1549	FAM_00297
cpsnj16_SemiBin_17.fa.gz_k141_2769608.region001.gbk_region_1	cpsnj16_SemiBin_17.fa.gz_k141_2769608.region001	region	1	1549	FAM_00297
cpsnj03_SemiBin_77.fa.gz_k141_2442437.region001.gbk_region_1	cpsnj03_SemiBin_77.fa.gz_k141_2442437.region001	region	1	1549	FAM_00297
snj16_SemiBin_65.fa.gz_k141_2725607.region001.gbk_region_1	snj16_SemiBin_65.fa.gz_k141_2725607.region001	region	1	1549	FAM_00297
snj15_SemiBin_13.fa.gz_k141_417007.region001.gbk_region_1	snj15_SemiBin_13.fa.gz_k141_417007.region001	region	1	1549	FAM_00297
sample22_SemiBin_106.fa.gz_k141_5411615.region001.gbk_region_1	sample22_SemiBin_106.fa.gz_k141_5411615.region001	region	1	1549	FAM_00297
sample15_SemiBin_82.fa.gz_k141_5161964.region001.gbk_region_1	sample15_SemiBin_82.fa.gz_k141_5161964.region001	region	1	1549	FAM_00297
sample8_SemiBin_3.fa.gz_k141_1503310.region001.gbk_region_1	sample8_SemiBin_3.fa.gz_k141_1503310.region001	region	1	1549	FAM_00297
snj14_SemiBin_45.fa.gz_k141_2922311.region001.gbk_region_1	snj14_SemiBin_45.fa.gz_k141_2922311.region001	region	1	1553	FAM_00298
cpsnj14_SemiBin_44.fa.gz_k141_3114512.region001.gbk_region_1	cpsnj14_SemiBin_44.fa.gz_k141_3114512.region001	region	1	1553	FAM_00298
snj01_SemiBin_55.fa.gz_k141_2172089.region001.gbk_region_1	snj01_SemiBin_55.fa.gz_k141_2172089.region001	region	1	1557	FAM_00299
cpsnj04_SemiBin_14.fa.gz_k141_982758.region001.gbk_region_1	cpsnj04_SemiBin_14.fa.gz_k141_982758.region001	region	1	1557	FAM_00299
cpsnj08_SemiBin_14.fa.gz_k141_982758.region001.gbk_region_1	cpsnj08_SemiBin_14.fa.gz_k141_982758.region001	region	1	1557	FAM_00299
sample25_SemiBin_26.fa.gz_k141_375852.region001.gbk_region_1	sample25_SemiBin_26.fa.gz_k141_375852.region001	region	1	1601	FAM_00300
sample15_SemiBin_71.fa.gz_k141_4664919.region001.gbk_region_1	sample15_SemiBin_71.fa.gz_k141_4664919.region001	region	1	1601	FAM_00300
sample1_SemiBin_36.fa.gz_k141_669416.region001.gbk_region_1	sample1_SemiBin_36.fa.gz_k141_669416.region001	region	1	1601	FAM_00300
sample30_SemiBin_34.fa.gz_k141_3386596.region001.gbk_region_1	sample30_SemiBin_34.fa.gz_k141_3386596.region001	region	1	1601	FAM_00300
sample2_SemiBin_13.fa.gz_k141_729498.region001.gbk_region_1	sample2_SemiBin_13.fa.gz_k141_729498.region001	region	1	1601	FAM_00300
sample13_SemiBin_14.fa.gz_k141_3498068.region001.gbk_region_1	sample13_SemiBin_14.fa.gz_k141_3498068.region001	region	1	1601	FAM_00301
sample12_SemiBin_51.fa.gz_k141_1169707.region001.gbk_region_1	sample12_SemiBin_51.fa.gz_k141_1169707.region001	region	1	1601	FAM_00301
sample20_SemiBin_53.fa.gz_k141_3989151.region001.gbk_region_1	sample20_SemiBin_53.fa.gz_k141_3989151.region001	region	1	1601	FAM_00301
cpsnj10_SemiBin_26.fa.gz_k141_4064570.region001.gbk_region_1	cpsnj10_SemiBin_26.fa.gz_k141_4064570.region001	region	1	1601	FAM_00301
cpsnj11_SemiBin_258.fa.gz_k141_777196.region001.gbk_region_1	cpsnj11_SemiBin_258.fa.gz_k141_777196.region001	region	1	1601	FAM_00301
sample29_SemiBin_82.fa.gz_k141_4812747.region001.gbk_region_1	sample29_SemiBin_82.fa.gz_k141_4812747.region001	region	1	1601	FAM_00301
sample24_SemiBin_41.fa.gz_k141_1209528.region001.gbk_region_1	sample24_SemiBin_41.fa.gz_k141_1209528.region001	region	1	1601	FAM_00301
snj20_SemiBin_32.fa.gz_k141_1388392.region001.gbk_region_1	snj20_SemiBin_32.fa.gz_k141_1388392.region001	region	1	1601	FAM_00301
sample7_SemiBin_141.fa.gz_k141_2636959.region001.gbk_region_1	sample7_SemiBin_141.fa.gz_k141_2636959.region001	region	1	1601	FAM_00301
cpsnj20_SemiBin_64.fa.gz_k141_1437536.region001.gbk_region_1	cpsnj20_SemiBin_64.fa.gz_k141_1437536.region001	region	1	1601	FAM_00301
sample21_SemiBin_67.fa.gz_k141_3762037.region001.gbk_region_1	sample21_SemiBin_67.fa.gz_k141_3762037.region001	region	1	1601	FAM_00301
sample10_SemiBin_97.fa.gz_k141_2750293.region001.gbk_region_1	sample10_SemiBin_97.fa.gz_k141_2750293.region001	region	1	1605	FAM_00302
sample18_SemiBin_113.fa.gz_k141_4404917.region001.gbk_region_1	sample18_SemiBin_113.fa.gz_k141_4404917.region001	region	1	1605	FAM_00302
cpsnj16_SemiBin_62.fa.gz_k141_46558.region001.gbk_region_1	cpsnj16_SemiBin_62.fa.gz_k141_46558.region001	region	1	1609	FAM_00303
snj02_SemiBin_4.fa.gz_k141_1298076.region001.gbk_region_1	snj02_SemiBin_4.fa.gz_k141_1298076.region001	region	1	1609	FAM_00303
sample7_SemiBin_80.fa.gz_k141_575928.region001.gbk_region_1	sample7_SemiBin_80.fa.gz_k141_575928.region001	region	1	1609	FAM_00303
sample19_SemiBin_51.fa.gz_k141_5253411.region001.gbk_region_1	sample19_SemiBin_51.fa.gz_k141_5253411.region001	region	1	1609	FAM_00303
cpsnj04_SemiBin_15.fa.gz_k141_1510479.region001.gbk_region_1	cpsnj04_SemiBin_15.fa.gz_k141_1510479.region001	region	1	1609	FAM_00303
snj01_SemiBin_47.fa.gz_k141_1084960.region001.gbk_region_1	snj01_SemiBin_47.fa.gz_k141_1084960.region001	region	1	1609	FAM_00303
cpsnj08_SemiBin_15.fa.gz_k141_1510479.region001.gbk_region_1	cpsnj08_SemiBin_15.fa.gz_k141_1510479.region001	region	1	1609	FAM_00303
snj16_SemiBin_58.fa.gz_k141_937657.region001.gbk_region_1	snj16_SemiBin_58.fa.gz_k141_937657.region001	region	1	1609	FAM_00303
snj15_SemiBin_18.fa.gz_k141_2536731.region001.gbk_region_1	snj15_SemiBin_18.fa.gz_k141_2536731.region001	region	1	1609	FAM_00303
snj11_SemiBin_90.fa.gz_k141_1450035.region001.gbk_region_1	snj11_SemiBin_90.fa.gz_k141_1450035.region001	region	1	1629	FAM_00304
sample10_SemiBin_83.fa.gz_k141_1472217.region001.gbk_region_1	sample10_SemiBin_83.fa.gz_k141_1472217.region001	region	1	1629	FAM_00304
sample8_SemiBin_51.fa.gz_k141_1961130.region001.gbk_region_1	sample8_SemiBin_51.fa.gz_k141_1961130.region001	region	1	1629	FAM_00304
sample13_SemiBin_122.fa.gz_k141_4100260.region001.gbk_region_1	sample13_SemiBin_122.fa.gz_k141_4100260.region001	region	1	1629	FAM_00304
sample12_SemiBin_46.fa.gz_k141_1158140.region001.gbk_region_1	sample12_SemiBin_46.fa.gz_k141_1158140.region001	region	1	1629	FAM_00304
sample23_SemiBin_14.fa.gz_k141_5017498.region001.gbk_region_1	sample23_SemiBin_14.fa.gz_k141_5017498.region001	region	1	1629	FAM_00304
sample25_SemiBin_14.fa.gz_k141_346735.region001.gbk_region_1	sample25_SemiBin_14.fa.gz_k141_346735.region001	region	1	1629	FAM_00304
sample28_SemiBin_11.fa.gz_k141_3668721.region001.gbk_region_1	sample28_SemiBin_11.fa.gz_k141_3668721.region001	region	1	1629	FAM_00304
snj02_SemiBin_29.fa.gz_k141_1467416.region001.gbk_region_1	snj02_SemiBin_29.fa.gz_k141_1467416.region001	region	1	1629	FAM_00304
sample22_SemiBin_90.fa.gz_k141_3495396.region001.gbk_region_1	sample22_SemiBin_90.fa.gz_k141_3495396.region001	region	1	1629	FAM_00304
sample2_SemiBin_98.fa.gz_k141_2850571.region001.gbk_region_1	sample2_SemiBin_98.fa.gz_k141_2850571.region001	region	1	1629	FAM_00304
sample6_SemiBin_106.fa.gz_k141_2058343.region001.gbk_region_1	sample6_SemiBin_106.fa.gz_k141_2058343.region001	region	1	1629	FAM_00304
sample14_SemiBin_29.fa.gz_k141_1618959.region001.gbk_region_1	sample14_SemiBin_29.fa.gz_k141_1618959.region001	region	1	1629	FAM_00304
cpsnj11_SemiBin_137.fa.gz_k141_1903475.region001.gbk_region_1	cpsnj11_SemiBin_137.fa.gz_k141_1903475.region001	region	1	1629	FAM_00304
sample17_SemiBin_25.fa.gz_k141_2652332.region001.gbk_region_1	sample17_SemiBin_25.fa.gz_k141_2652332.region001	region	1	1629	FAM_00304
sample7_SemiBin_52.fa.gz_k141_3940091.region001.gbk_region_1	sample7_SemiBin_52.fa.gz_k141_3940091.region001	region	1	1629	FAM_00304
snj09_SemiBin_50.fa.gz_k141_619098.region001.gbk_region_1	snj09_SemiBin_50.fa.gz_k141_619098.region001	region	1	1629	FAM_00304
sample26_SemiBin_51.fa.gz_k141_91130.region001.gbk_region_1	sample26_SemiBin_51.fa.gz_k141_91130.region001	region	1	1629	FAM_00305
sample24_SemiBin_72.fa.gz_k141_1691551.region001.gbk_region_1	sample24_SemiBin_72.fa.gz_k141_1691551.region001	region	1	1629	FAM_00305
sample16_SemiBin_50.fa.gz_k141_2401718.region001.gbk_region_1	sample16_SemiBin_50.fa.gz_k141_2401718.region001	region	1	1629	FAM_00305
sample27_SemiBin_43.fa.gz_k141_867883.region001.gbk_region_1	sample27_SemiBin_43.fa.gz_k141_867883.region001	region	1	1629	FAM_00305
sample11_SemiBin_23.fa.gz_k141_4738019.region001.gbk_region_1	sample11_SemiBin_23.fa.gz_k141_4738019.region001	region	1	1629	FAM_00305
sample3_SemiBin_60.fa.gz_k141_2161993.region001.gbk_region_1	sample3_SemiBin_60.fa.gz_k141_2161993.region001	region	1	1629	FAM_00305
sample4_SemiBin_124.fa.gz_k141_2652271.region001.gbk_region_1	sample4_SemiBin_124.fa.gz_k141_2652271.region001	region	1	1629	FAM_00305
sample9_SemiBin_109.fa.gz_k141_5756143.region001.gbk_region_1	sample9_SemiBin_109.fa.gz_k141_5756143.region001	region	1	1629	FAM_00305
sample5_SemiBin_80.fa.gz_k141_2916695.region001.gbk_region_1	sample5_SemiBin_80.fa.gz_k141_2916695.region001	region	1	1629	FAM_00305
sample20_SemiBin_172.fa.gz_k141_4009099.region001.gbk_region_1	sample20_SemiBin_172.fa.gz_k141_4009099.region001	region	1	1629	FAM_00305
sample24_SemiBin_87.fa.gz_k141_3807091.region001.gbk_region_1	sample24_SemiBin_87.fa.gz_k141_3807091.region001	region	1	1629	FAM_00305
sample1_SemiBin_37.fa.gz_k141_3233263.region001.gbk_region_1	sample1_SemiBin_37.fa.gz_k141_3233263.region001	region	1	1629	FAM_00305
sample15_SemiBin_115.fa.gz_k141_1390071.region001.gbk_region_1	sample15_SemiBin_115.fa.gz_k141_1390071.region001	region	1	1629	FAM_00305
sample13_SemiBin_109.fa.gz_k141_3182431.region001.gbk_region_1	sample13_SemiBin_109.fa.gz_k141_3182431.region001	region	1	1629	FAM_00306
sample12_SemiBin_47.fa.gz_k141_1172674.region001.gbk_region_1	sample12_SemiBin_47.fa.gz_k141_1172674.region001	region	1	1629	FAM_00306
snj04_SemiBin_21.fa.gz_k141_887926.region001.gbk_region_1	snj04_SemiBin_21.fa.gz_k141_887926.region001	region	1	1653	FAM_00307
cpsnj03_SemiBin_38.fa.gz_k141_1255057.region001.gbk_region_1	cpsnj03_SemiBin_38.fa.gz_k141_1255057.region001	region	1	1653	FAM_00307
cpsnj19_SemiBin_28.fa.gz_k141_2100907.region001.gbk_region_1	cpsnj19_SemiBin_28.fa.gz_k141_2100907.region001	region	1	1653	FAM_00307
snj19_SemiBin_60.fa.gz_k141_2609118.region001.gbk_region_1	snj19_SemiBin_60.fa.gz_k141_2609118.region001	region	1	1653	FAM_00307
sample26_SemiBin_1.fa.gz_k141_1053086.region001.gbk_region_1	sample26_SemiBin_1.fa.gz_k141_1053086.region001	region	1	1694	FAM_00308
snj13_SemiBin_5.fa.gz_k141_2395344.region001.gbk_region_1	snj13_SemiBin_5.fa.gz_k141_2395344.region001	region	1	1694	FAM_00308
sample11_SemiBin_4.fa.gz_k141_674878.region001.gbk_region_1	sample11_SemiBin_4.fa.gz_k141_674878.region001	region	1	1694	FAM_00308
sample10_SemiBin_57.fa.gz_k141_2225966.region001.gbk_region_1	sample10_SemiBin_57.fa.gz_k141_2225966.region001	region	1	1694	FAM_00308
snj09_SemiBin_65.fa.gz_k141_2400099.region001.gbk_region_1	snj09_SemiBin_65.fa.gz_k141_2400099.region001	region	1	1698	FAM_00309
snj11_SemiBin_80.fa.gz_k141_2310319.region001.gbk_region_1	snj11_SemiBin_80.fa.gz_k141_2310319.region001	region	1	1698	FAM_00309
cpsnj10_SemiBin_93.fa.gz_k141_269305.region001.gbk_region_1	cpsnj10_SemiBin_93.fa.gz_k141_269305.region001	region	1	1698	FAM_00309
cpsnj09_SemiBin_13.fa.gz_k141_1269114.region001.gbk_region_1	cpsnj09_SemiBin_13.fa.gz_k141_1269114.region001	region	1	1698	FAM_00309
cpsnj13_SemiBin_142.fa.gz_k141_1755799.region001.gbk_region_1	cpsnj13_SemiBin_142.fa.gz_k141_1755799.region001	region	1	1698	FAM_00309
sample28_SemiBin_63.fa.gz_k141_5495433.region001.gbk_region_1	sample28_SemiBin_63.fa.gz_k141_5495433.region001	region	1	1698	FAM_00309
cpsnj11_SemiBin_38.fa.gz_k141_1589913.region001.gbk_region_1	cpsnj11_SemiBin_38.fa.gz_k141_1589913.region001	region	1	1702	FAM_00310
sample15_SemiBin_82.fa.gz_k141_1398184.region001.gbk_region_1	sample15_SemiBin_82.fa.gz_k141_1398184.region001	region	1	1702	FAM_00310
snj08_SemiBin_31.fa.gz_k141_1914613.region001.gbk_region_1	snj08_SemiBin_31.fa.gz_k141_1914613.region001	region	1	1702	FAM_00310
sample1_SemiBin_52.fa.gz_k141_2921716.region001.gbk_region_1	sample1_SemiBin_52.fa.gz_k141_2921716.region001	region	1	1702	FAM_00310
sample29_SemiBin_75.fa.gz_k141_5792290.region001.gbk_region_1	sample29_SemiBin_75.fa.gz_k141_5792290.region001	region	1	1714	FAM_00311
sample29_SemiBin_141.fa.gz_k141_1572659.region001.gbk_region_1	sample29_SemiBin_141.fa.gz_k141_1572659.region001	region	1	1714	FAM_00311
cpsnj16_SemiBin_19.fa.gz_k141_958753.region001.gbk_region_1	cpsnj16_SemiBin_19.fa.gz_k141_958753.region001	region	1	1750	FAM_00312
snj16_SemiBin_61.fa.gz_k141_993113.region001.gbk_region_1	snj16_SemiBin_61.fa.gz_k141_993113.region001	region	1	1750	FAM_00312
sample28_SemiBin_80.fa.gz_k141_1607746.region001.gbk_region_1	sample28_SemiBin_80.fa.gz_k141_1607746.region001	region	1	1754	FAM_00313
sample2_SemiBin_21.fa.gz_k141_223579.region001.gbk_region_1	sample2_SemiBin_21.fa.gz_k141_223579.region001	region	1	1754	FAM_00313
sample27_SemiBin_29.fa.gz_k141_2793677.region001.gbk_region_1	sample27_SemiBin_29.fa.gz_k141_2793677.region001	region	1	1754	FAM_00313
sample16_SemiBin_27.fa.gz_k141_1945870.region001.gbk_region_1	sample16_SemiBin_27.fa.gz_k141_1945870.region001	region	1	1754	FAM_00313
sample7_SemiBin_75.fa.gz_k141_5071337.region001.gbk_region_1	sample7_SemiBin_75.fa.gz_k141_5071337.region001	region	1	1754	FAM_00313
snj16_SemiBin_23.fa.gz_k141_3513578.region001.gbk_region_1	snj16_SemiBin_23.fa.gz_k141_3513578.region001	region	1	1758	FAM_00314
cpsnj11_SemiBin_80.fa.gz_k141_2410317.region001.gbk_region_1	cpsnj11_SemiBin_80.fa.gz_k141_2410317.region001	region	1	1758	FAM_00314
snj14_SemiBin_52.fa.gz_k141_2187273.region001.gbk_region_1	snj14_SemiBin_52.fa.gz_k141_2187273.region001	region	1	1758	FAM_00314
cpsnj14_SemiBin_44.fa.gz_k141_2352487.region001.gbk_region_1	cpsnj14_SemiBin_44.fa.gz_k141_2352487.region001	region	1	1758	FAM_00314
cpsnj04_SemiBin_15.fa.gz_k141_1328553.region001.gbk_region_1	cpsnj04_SemiBin_15.fa.gz_k141_1328553.region001	region	1	1778	FAM_00315
cpsnj08_SemiBin_15.fa.gz_k141_1328553.region001.gbk_region_1	cpsnj08_SemiBin_15.fa.gz_k141_1328553.region001	region	1	1778	FAM_00315
sample15_SemiBin_76.fa.gz_k141_4688729.region001.gbk_region_1	sample15_SemiBin_76.fa.gz_k141_4688729.region001	region	1	1818	FAM_00316
sample22_SemiBin_49.fa.gz_k141_1609697.region001.gbk_region_1	sample22_SemiBin_49.fa.gz_k141_1609697.region001	region	1	1818	FAM_00316
sample26_SemiBin_44.fa.gz_k141_2503456.region001.gbk_region_1	sample26_SemiBin_44.fa.gz_k141_2503456.region001	region	1	1818	FAM_00316
sample18_SemiBin_55.fa.gz_k141_1313665.region001.gbk_region_1	sample18_SemiBin_55.fa.gz_k141_1313665.region001	region	1	1818	FAM_00316
sample10_SemiBin_27.fa.gz_k141_5233484.region001.gbk_region_1	sample10_SemiBin_27.fa.gz_k141_5233484.region001	region	1	1818	FAM_00316
sample1_SemiBin_60.fa.gz_k141_1924419.region001.gbk_region_1	sample1_SemiBin_60.fa.gz_k141_1924419.region001	region	1	1818	FAM_00316
sample16_SemiBin_8.fa.gz_k141_1305237.region001.gbk_region_1	sample16_SemiBin_8.fa.gz_k141_1305237.region001	region	1	1818	FAM_00316
sample19_SemiBin_193.fa.gz_k141_4962185.region001.gbk_region_1	sample19_SemiBin_193.fa.gz_k141_4962185.region001	region	1	1834	FAM_00317
sample17_SemiBin_134.fa.gz_k141_2949516.region001.gbk_region_1	sample17_SemiBin_134.fa.gz_k141_2949516.region001	region	1	1834	FAM_00317
snj16_SemiBin_58.fa.gz_k141_110794.region001.gbk_region_1	snj16_SemiBin_58.fa.gz_k141_110794.region001	region	1	1874	FAM_00318
cpsnj08_SemiBin_15.fa.gz_k141_1921273.region001.gbk_region_1	cpsnj08_SemiBin_15.fa.gz_k141_1921273.region001	region	1	1874	FAM_00318
cpsnj16_SemiBin_62.fa.gz_k141_91495.region001.gbk_region_1	cpsnj16_SemiBin_62.fa.gz_k141_91495.region001	region	1	1874	FAM_00318
cpsnj04_SemiBin_15.fa.gz_k141_1921273.region001.gbk_region_1	cpsnj04_SemiBin_15.fa.gz_k141_1921273.region001	region	1	1874	FAM_00318
snj16_SemiBin_23.fa.gz_k141_8604.region001.gbk_region_1	snj16_SemiBin_23.fa.gz_k141_8604.region001	region	1	1898	FAM_00319
cpsnj14_SemiBin_44.fa.gz_k141_2509826.region001.gbk_region_1	cpsnj14_SemiBin_44.fa.gz_k141_2509826.region001	region	1	1898	FAM_00319
snj14_SemiBin_52.fa.gz_k141_2528023.region001.gbk_region_1	snj14_SemiBin_52.fa.gz_k141_2528023.region001	region	1	1898	FAM_00319
snj14_SemiBin_52.fa.gz_k141_2234689.region001.gbk_region_1	snj14_SemiBin_52.fa.gz_k141_2234689.region001	region	1	1898	FAM_00320
cpsnj14_SemiBin_44.fa.gz_k141_722113.region001.gbk_region_1	cpsnj14_SemiBin_44.fa.gz_k141_722113.region001	region	1	1898	FAM_00320
cpsnj14_SemiBin_34.fa.gz_k141_205464.region001.gbk_region_1	cpsnj14_SemiBin_34.fa.gz_k141_205464.region001	region	1	1906	FAM_00321
sample22_SemiBin_7.fa.gz_k141_2096669.region001.gbk_region_1	sample22_SemiBin_7.fa.gz_k141_2096669.region001	region	1	1906	FAM_00321
sample25_SemiBin_26.fa.gz_k141_29868.region001.gbk_region_1	sample25_SemiBin_26.fa.gz_k141_29868.region001	region	1	1978	FAM_00322
sample11_SemiBin_31.fa.gz_k141_3537853.region001.gbk_region_1	sample11_SemiBin_31.fa.gz_k141_3537853.region001	region	1	1978	FAM_00322
sample11_SemiBin_31.fa.gz_k141_884721.region001.gbk_region_1	sample11_SemiBin_31.fa.gz_k141_884721.region001	region	1	1978	FAM_00323
sample25_SemiBin_26.fa.gz_k141_424998.region001.gbk_region_1	sample25_SemiBin_26.fa.gz_k141_424998.region001	region	1	1978	FAM_00323
sample10_SemiBin_132.fa.gz_k141_305849.region001.gbk_region_1	sample10_SemiBin_132.fa.gz_k141_305849.region001	region	1	1978	FAM_00323
sample24_SemiBin_41.fa.gz_k141_2006666.region001.gbk_region_1	sample24_SemiBin_41.fa.gz_k141_2006666.region001	region	1	1978	FAM_00323
snj14_SemiBin_45.fa.gz_k141_1043563.region001.gbk_region_1	snj14_SemiBin_45.fa.gz_k141_1043563.region001	region	1	1978	FAM_00323
sample23_SemiBin_33.fa.gz_k141_4963688.region001.gbk_region_1	sample23_SemiBin_33.fa.gz_k141_4963688.region001	region	1	1978	FAM_00323
sample7_SemiBin_141.fa.gz_k141_3304255.region001.gbk_region_1	sample7_SemiBin_141.fa.gz_k141_3304255.region001	region	1	1978	FAM_00323
sample21_SemiBin_67.fa.gz_k141_4948622.region001.gbk_region_1	sample21_SemiBin_67.fa.gz_k141_4948622.region001	region	1	1978	FAM_00323
cpsnj04_SemiBin_37.fa.gz_k141_787387.region001.gbk_region_1	cpsnj04_SemiBin_37.fa.gz_k141_787387.region001	region	1	1978	FAM_00323
cpsnj10_SemiBin_26.fa.gz_k141_3702210.region001.gbk_region_1	cpsnj10_SemiBin_26.fa.gz_k141_3702210.region001	region	1	1978	FAM_00323
snj20_SemiBin_32.fa.gz_k141_2026181.region001.gbk_region_1	snj20_SemiBin_32.fa.gz_k141_2026181.region001	region	1	1978	FAM_00323
sample20_SemiBin_54.fa.gz_k141_3093147.region001.gbk_region_1	sample20_SemiBin_54.fa.gz_k141_3093147.region001	region	1	1978	FAM_00323
sample30_SemiBin_34.fa.gz_k141_1939428.region001.gbk_region_1	sample30_SemiBin_34.fa.gz_k141_1939428.region001	region	1	1978	FAM_00323
sample22_SemiBin_12.fa.gz_k141_3858295.region001.gbk_region_1	sample22_SemiBin_12.fa.gz_k141_3858295.region001	region	1	1978	FAM_00323
