Protein id	Element symbol	Element name	Scope	Type	Subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference	% Identity to reference	Alignment length	Closest reference accession	Closest reference name	HMM accession	HMM description
tmp_contig_38901_polypolish@@@cpsnj15_medaka_polypolish.fasta.PolcaCorrected.fa.gz-aac3_1.fasta_1	aac(3)-I	AAC(3)-I family aminoglycoside 3-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN	HMM	151	165	89.09	70.75	147	WP_063840260.1	AAC(3)-I family aminoglycoside 3-N-acetyltransferase	NF033083.0	AAC(3)-I family aminoglycoside 3-N-acetyltransferase
tmp_contig_38901_polypolish@@@s5_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_a.fasta_1	bla	class A beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	270	305	83.28	56.69	254	WP_010926363.1	class A beta-lactamase	NF033103.1	class A beta-lactamase
tmp_contig_38902_polypolish@@@snj13_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	215	293	67.58	63.64	198	WP_219860713.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_38904_polypolish@@@s30_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	160	286	50.35	77.78	144	WP_044403015.1	metallo-beta-lactamase	NF012229.1	metallo-beta-lactamase
tmp_contig_38916_polypolish@@@cpsnj10_medaka_polypolish.fasta.PolcaCorrected.fa.gz-aac6p_2.fasta_1	aac(6')	aminoglycoside 6'-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	HMM	148	152	94.74	56.94	144	WP_013263788.1	aminoglycoside 6'-N-acetyltransferase	NF043067.1	aminoglycoside 6'-N-acetyltransferase
tmp_contig_38919_polypolish@@@cpsnj10_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	296	285	97.19	35.76	288	WP_063864745.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_38924_polypolish@@@s15_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	296	318	91.19	50.17	295	WP_122630832.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_38927_polypolish@@@cpsnj15_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	284	293	75.77	50.22	225	WP_219860713.1	metallo-beta-lactamase	NF012229.1	metallo-beta-lactamase
tmp_contig_3894_polypolish@@@s27_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	291	289	95.16	35.62	292	WP_071766402.1	metallo-beta-lactamase	NF012229.1	metallo-beta-lactamase
tmp_contig_38953_polypolish@@@snj11_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	293	293	89.42	46.39	263	WP_219860713.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_38958_polypolish@@@cpsnj20_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	282	293	88.05	43.24	259	WP_219860713.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_3895_polypolish@@@snj01_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	277	294	75.85	43.23	229	WP_011088970.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_38962_polypolish@@@cpsnj20_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	292	285	97.89	44.29	289	WP_063864745.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_3896_polypolish@@@s18_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	291	285	97.54	45.04	282	WP_063864745.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_3899_polypolish@@@snj19_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	291	293	97.61	39.93	288	WP_219860713.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_39015_polypolish@@@s23_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b1_b2.fasta_1	bla	BlaB/IND/MUS family subclass B1 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	242	246	95.93	46.64	238	WP_318245543.1	BlaB/IND/MUS family subclass B1 metallo-beta-lactamase	NF012146.1	BlaB/IND/MUS family subclass B1 metallo-beta-lactamase
tmp_contig_39016_polypolish@@@snj04_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	301	293	88.74	75.38	260	WP_219860713.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_39019_polypolish@@@snj16_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	283	303	92.08	60.93	279	WP_122630831.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_39020_polypolish@@@s24_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_a.fasta_1	bla	class A beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	293	302	96.69	48.12	293	WP_158386862.1	class A beta-lactamase	NF033103.1	class A beta-lactamase
tmp_contig_39020_polypolish@@@snj16_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_a.fasta_1	bla	class A beta-lactamase, subclass A2	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	301	304	98.36	56.95	302	WP_154469535.1	class A beta-lactamase, subclass A2	NF012099.1	class A beta-lactamase, subclass A2
tmp_contig_39030_polypolish@@@snj09_medaka_polypolish.fasta.PolcaCorrected.fa.gz-erm_2.fasta_1	erm	23S ribosomal RNA methyltransferase Erm	core	AMR	AMR	MACROLIDE	MACROLIDE	HMM	264	300	82.00	35.18	253	WP_139847607.1	23S ribosomal RNA methyltransferase Erm	NF000499.1	23S ribosomal RNA methyltransferase Erm
tmp_contig_39051_polypolish@@@snj13_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b1_b2.fasta_1	bla	subclass B1 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	250	247	97.98	48.57	245	WP_013992183.1	subclass B1 metallo-beta-lactamase	NF033088.2	subclass B1 metallo-beta-lactamase
tmp_contig_39051_polypolish@@@snj14_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	288	293	95.56	66.07	280	WP_063842707.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_39066_polypolish@@@cpsnj04_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	286	285	82.81	41.94	248	WP_063864745.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_39067_polypolish@@@snj14_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	314	303	99.67	69.84	305	WP_122630831.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_39068_polypolish@@@s3_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	295	293	89.42	44.15	265	WP_219860713.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_3906_polypolish@@@s29_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	296	285	86.32	44.83	261	WP_063864745.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_39076_polypolish@@@snj14_medaka_polypolish.fasta.PolcaCorrected.fa.gz-aac6p_2.fasta_1	aac(6')	aminoglycoside 6'-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	HMM	148	149	97.32	57.24	145	WP_085334908.1	aminoglycoside 6'-N-acetyltransferase	NF043067.1	aminoglycoside 6'-N-acetyltransferase
tmp_contig_39085_polypolish@@@s6_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	293	295	89.49	47.35	264	WP_122630833.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_39085_polypolish@@@snj04_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	275	285	81.75	44.63	242	WP_063864745.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_39087_polypolish@@@snj19_medaka_polypolish.fasta.PolcaCorrected.fa.gz-aac3_1.fasta_1	aac(3)-I	AAC(3)-I family aminoglycoside 3-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN	HMM	151	152	96.71	62.59	147	ABL71428.1	AAC(3)-I family aminoglycoside 3-N-acetyltransferase	NF033083.0	AAC(3)-I family aminoglycoside 3-N-acetyltransferase
tmp_contig_39088_polypolish@@@s29_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	284	293	86.69	46.27	255	WP_219860713.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_3908_polypolish@@@s19_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	278	289	96.19	34.81	293	WP_122630834.1	metallo-beta-lactamase	NF012229.1	metallo-beta-lactamase
tmp_contig_39094_polypolish@@@s27_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	295	318	91.82	52.35	298	WP_122630832.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_39095_polypolish@@@cpsnj13_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	287	302	88.08	50.19	267	WP_063842702.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_390_polypolish@@@snj11_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	292	282	90.07	44.75	257	WP_058468956.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_39118_polypolish@@@s6_medaka_polypolish.fasta.PolcaCorrected.fa.gz-aac6p_2.fasta_1	aac(6')	aminoglycoside 6'-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	HMM	150	152	96.05	47.30	148	WP_013263788.1	aminoglycoside 6'-N-acetyltransferase	NF043067.1	aminoglycoside 6'-N-acetyltransferase
tmp_contig_39120_polypolish@@@snj09_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	296	303	99.34	33.44	311	WP_219860712.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_39147_polypolish@@@s11_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_d2.fasta_1	blaOXA	class D beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	258	272	90.81	44.35	248	WP_012045014.1	class D beta-lactamase	NF012161.0	class D beta-lactamase
tmp_contig_39169_polypolish@@@s16_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	281	293	97.61	50.87	289	WP_219860713.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_39181_polypolish@@@cpsnj15_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	291	318	86.79	50.00	280	WP_122630832.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_39193_polypolish@@@cpsnj04_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	213	318	59.75	56.54	191	WP_122630832.1	metallo-beta-lactamase	NF012229.1	metallo-beta-lactamase
tmp_contig_39194_polypolish@@@s23_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	308	302	88.08	53.01	266	WP_071766622.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_39202_polypolish@@@cpsnj10_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	289	294	98.64	50.00	294	WP_011088970.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_39222_polypolish@@@cpsnj16_medaka_polypolish.fasta.PolcaCorrected.fa.gz-aac3_1.fasta_1	aac(3)-I	AAC(3)-I family aminoglycoside 3-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN	HMM	153	165	93.94	68.39	155	WP_063840260.1	AAC(3)-I family aminoglycoside 3-N-acetyltransferase	NF033083.0	AAC(3)-I family aminoglycoside 3-N-acetyltransferase
tmp_contig_39226_polypolish@@@snj01_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	305	293	90.78	45.69	267	WP_219860713.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_39240_polypolish@@@cpsnj15_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	252	318	77.67	54.84	248	WP_122630832.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_3924_polypolish@@@cpsnj13_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	284	293	86.69	50.59	255	WP_219860713.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_39255_polypolish@@@s19_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	282	293	89.76	49.43	263	WP_219860713.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_3926_polypolish_2@@@s15_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	306	289	92.39	41.91	272	WP_063859390.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_39274_polypolish@@@s29_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	302	318	92.14	55.93	295	WP_122630832.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_3927_polypolish@@@snj15_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_a.fasta_1	bla	class A beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	289	319	82.45	48.67	263	WP_063842272.1	class A beta-lactamase	NF033103.1	class A beta-lactamase
tmp_contig_39287_polypolish@@@cpsnj13_medaka_polypolish.fasta.PolcaCorrected.fa.gz-aac3_1.fasta_1	aac(3)-I	AAC(3)-I family aminoglycoside 3-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN	HMM	152	156	94.87	62.84	148	WP_034006142.1	AAC(3)-I family aminoglycoside 3-N-acetyltransferase	NF033083.0	AAC(3)-I family aminoglycoside 3-N-acetyltransferase
tmp_contig_3928_polypolish@@@snj10_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b1_b2.fasta_1	bla	subclass B1 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	192	241	69.29	61.68	167	WP_148044405.1	subclass B1 metallo-beta-lactamase	NF033088.2	subclass B1 metallo-beta-lactamase
tmp_contig_39291_polypolish@@@cpsnj13_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	300	318	91.51	51.51	299	WP_122630832.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_3930_polypolish@@@snj11_medaka_polypolish.fasta.PolcaCorrected.fa.gz-aac3_1.fasta_1	aac(3)-I	AAC(3)-I family aminoglycoside 3-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN	HMM	150	165	91.52	68.21	151	WP_063840260.1	AAC(3)-I family aminoglycoside 3-N-acetyltransferase	NF033083.0	AAC(3)-I family aminoglycoside 3-N-acetyltransferase
tmp_contig_39317_polypolish@@@s24_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	291	293	98.98	70.79	291	WP_219860713.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_39340_polypolish@@@snj01_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	163	303	50.50	72.55	153	WP_122630831.1	metallo-beta-lactamase	NF012229.1	metallo-beta-lactamase
tmp_contig_39341_polypolish@@@snj14_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	280	293	90.78	53.90	269	WP_219860713.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_39354_polypolish@@@cpsnj09_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	264	293	80.89	45.64	241	WP_219860713.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_39356_polypolish@@@cpsnj16_medaka_polypolish.fasta.PolcaCorrected.fa.gz-aac6p_2.fasta_1	aac(6')	aminoglycoside 6'-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	HMM	147	149	97.32	56.55	145	WP_085334908.1	aminoglycoside 6'-N-acetyltransferase	NF043067.1	aminoglycoside 6'-N-acetyltransferase
tmp_contig_39357_polypolish@@@s15_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	297	285	91.93	43.80	274	WP_063864745.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_39369_polypolish@@@snj15_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	295	293	90.10	73.11	264	WP_219860713.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_39377_polypolish@@@cpsnj19_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	289	318	87.42	37.98	287	WP_122630832.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_39378_polypolish@@@s19_medaka_polypolish.fasta.PolcaCorrected.fa.gz-aac6p_2.fasta_1	aac(6')	aminoglycoside 6'-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	HMM	149	152	96.05	54.79	146	WP_013263788.1	aminoglycoside 6'-N-acetyltransferase	NF043067.1	aminoglycoside 6'-N-acetyltransferase
tmp_contig_39394_polypolish@@@snj20_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	181	293	55.63	87.12	163	WP_219860713.1	metallo-beta-lactamase	NF012229.1	metallo-beta-lactamase
tmp_contig_39398_polypolish@@@snj04_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	298	293	89.08	75.48	261	WP_219860713.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_393_polypolish@@@cpsnj13_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	297	294	97.62	41.22	296	WP_011088970.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_39405_polypolish@@@snj03_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_a.fasta_1	bla	class A beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	287	319	83.70	61.05	267	WP_063842272.1	class A beta-lactamase	NF033103.1	class A beta-lactamase
tmp_contig_39414_polypolish@@@cpsnj11_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_a.fasta_1	bla	class A beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	294	319	84.64	49.63	270	WP_063842272.1	class A beta-lactamase	NF033103.1	class A beta-lactamase
tmp_contig_39419_polypolish@@@s13_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	294	293	95.90	43.45	290	WP_219860713.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_3941_polypolish@@@snj14_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	230	300	75.67	66.96	227	WP_063842717.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_39422_polypolish@@@s27_medaka_polypolish.fasta.PolcaCorrected.fa.gz-aac3_2.fasta_1	aac(3)	aminoglycoside 3-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN	HMM	260	279	94.98	47.17	265	WP_063840263.1	aminoglycoside 3-N-acetyltransferase	NF033082.0	aminoglycoside 3-N-acetyltransferase
tmp_contig_39424@@@s17_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	274	316	82.28	56.27	263	WP_063842948.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_39431_polypolish@@@snj02_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	286	293	86.69	49.41	255	WP_219860713.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_39445_polypolish@@@cpsnj10_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	174	293	62.80	56.22	185	WP_219860713.1	metallo-beta-lactamase	NF012229.1	metallo-beta-lactamase
