genome,score,completeness,contamination,strain_heterogeneity,size,N50,cluster,taxonomy,tax_confidence,cluster_members,closest_cluster_member,furthest_cluster_member,completeness_metric,contamination_metric
sample6_SemiBin_58.fa,77.54357769866432,NA,NA,NA,NA,NA,1766_2,NA,NA,1,NA,NA,NA,NA
sample22_SemiBin_68.fa,78.96389587397273,NA,NA,NA,NA,NA,1766_3,NA,NA,1,NA,NA,NA,NA
sample1_SemiBin_72.fa,58.01858899106464,NA,NA,NA,NA,NA,1766_4,NA,NA,1,NA,NA,NA,NA
sample15_SemiBin_180.fa,57.14192664185294,NA,NA,NA,NA,NA,1766_5,NA,NA,1,NA,NA,NA,NA
sample16_SemiBin_194.fa,54.29503001767003,NA,NA,NA,NA,NA,1766_6,NA,NA,1,NA,NA,NA,NA
sample13_SemiBin_94.fa,59.80094098887599,NA,NA,NA,NA,NA,1766_7,NA,NA,1,NA,NA,NA,NA
sample21_SemiBin_99.fa,45.87115896931263,NA,NA,NA,NA,NA,1766_8,NA,NA,1,NA,NA,NA,NA
snj11_SemiBin_121.fa,44.3810551801806,NA,NA,NA,NA,NA,1767_1,NA,NA,1,NA,NA,NA,NA
snj20_SemiBin_44.fa,39.760594236218125,NA,NA,NA,NA,NA,1767_2,NA,NA,1,NA,NA,NA,NA
sample15_SemiBin_157.fa,57.474543386902376,NA,NA,NA,NA,NA,1768_1,NA,NA,1,NA,NA,NA,NA
sample20_SemiBin_111.fa,40.96072009280632,NA,NA,NA,NA,NA,1768_2,NA,NA,1,NA,NA,NA,NA
cpsnj03_SemiBin_80.fa,63.46990164331701,NA,NA,NA,NA,NA,1768_3,NA,NA,1,NA,NA,NA,NA
sample5_SemiBin_14.fa,94.66845668180854,NA,NA,NA,NA,NA,1768_4,NA,NA,1,NA,NA,NA,NA
sample9_SemiBin_37.fa,65.9151564448403,NA,NA,NA,NA,NA,1768_5,NA,NA,1,NA,NA,NA,NA
sample2_SemiBin_45.fa,51.01234704258602,NA,NA,NA,NA,NA,1768_6,NA,NA,1,NA,NA,NA,NA
sample16_SemiBin_90.fa,29.041531124132977,NA,NA,NA,NA,NA,1768_7,NA,NA,1,NA,NA,NA,NA
sample1_SemiBin_221.fa,37.7865750474054,NA,NA,NA,NA,NA,1768_8,NA,NA,1,NA,NA,NA,NA
sample16_SemiBin_169.fa,55.13853638759409,NA,NA,NA,NA,NA,1769_1,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_245.fa,34.825129260199816,NA,NA,NA,NA,NA,1769_2,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_48.fa,92.5139462483174,NA,NA,NA,NA,NA,1770_1,NA,NA,2,99.09,99.09,NA,NA
sample25_SemiBin_105.fa,51.34885420911824,NA,NA,NA,NA,NA,1770_2,NA,NA,1,NA,NA,NA,NA
sample1_SemiBin_100.fa,67.18733716317591,NA,NA,NA,NA,NA,1770_3,NA,NA,1,NA,NA,NA,NA
sample13_SemiBin_33.fa,87.40489278525307,NA,NA,NA,NA,NA,1770_4,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_94.fa,42.54393241911036,NA,NA,NA,NA,NA,1771_0,NA,NA,1,NA,NA,NA,NA
cpsnj19_SemiBin_685.fa,43.67613711318207,NA,NA,NA,NA,NA,1772_0,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_137.fa,44.99697432747707,NA,NA,NA,NA,NA,1773_0,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_91.fa,64.75362134708163,NA,NA,NA,NA,NA,1774_0,NA,NA,1,NA,NA,NA,NA
sample20_SemiBin_31.fa,86.3437914190708,NA,NA,NA,NA,NA,1775_0,NA,NA,1,NA,NA,NA,NA
snj03_SemiBin_21.fa,72.61470947759568,NA,NA,NA,NA,NA,1776_0,NA,NA,1,NA,NA,NA,NA
sample14_SemiBin_38.fa,17.637815486380873,NA,NA,NA,NA,NA,1777_0,NA,NA,1,NA,NA,NA,NA
sample20_SemiBin_30.fa,92.04567979357176,NA,NA,NA,NA,NA,1778_1,NA,NA,2,99.05,99.05,NA,NA
sample1_SemiBin_97.fa,56.78763181289209,NA,NA,NA,NA,NA,1778_2,NA,NA,1,NA,NA,NA,NA
cpsnj08_SemiBin_135.fa,31.640154715373075,NA,NA,NA,NA,NA,1779_1,NA,NA,1,NA,NA,NA,NA
snj13_SemiBin_29.fa,70.79914819178033,NA,NA,NA,NA,NA,1779_2,NA,NA,1,NA,NA,NA,NA
cpsnj11_SemiBin_33.fa,84.05833419650227,NA,NA,NA,NA,NA,1779_3,NA,NA,2,99.30,99.30,NA,NA
cpsnj10_SemiBin_16.fa,90.9817161342136,NA,NA,NA,NA,NA,1779_4,NA,NA,1,NA,NA,NA,NA
cpsnj09_SemiBin_80.fa,51.59492554893183,NA,NA,NA,NA,NA,1779_5,NA,NA,1,NA,NA,NA,NA
cpsnj03_SemiBin_142.fa,48.85266529653661,NA,NA,NA,NA,NA,1779_6,NA,NA,1,NA,NA,NA,NA
snj09_SemiBin_13.fa,89.22211639498246,NA,NA,NA,NA,NA,1780_0,NA,NA,1,NA,NA,NA,NA
cpsnj04_SemiBin_95.fa,53.06646924862896,NA,NA,NA,NA,NA,1781_1,NA,NA,1,NA,NA,NA,NA
sample7_SemiBin_14.fa,87.29352240103094,NA,NA,NA,NA,NA,1781_2,NA,NA,1,NA,NA,NA,NA
sample15_SemiBin_274.fa,37.41416199769266,NA,NA,NA,NA,NA,1781_3,NA,NA,1,NA,NA,NA,NA
cpsnj09_SemiBin_93.fa,58.15641512459253,NA,NA,NA,NA,NA,1782_0,NA,NA,1,NA,NA,NA,NA
cpsnj13_SemiBin_36.fa,62.33079802975576,NA,NA,NA,NA,NA,1783_0,NA,NA,1,NA,NA,NA,NA
sample5_SemiBin_180.fa,25.95672567301741,NA,NA,NA,NA,NA,1784_0,NA,NA,1,NA,NA,NA,NA
sample14_SemiBin_43.fa,55.30259049569485,NA,NA,NA,NA,NA,1785_0,NA,NA,1,NA,NA,NA,NA
sample15_SemiBin_102.fa,50.09983263343551,NA,NA,NA,NA,NA,1786_1,NA,NA,1,NA,NA,NA,NA
sample20_SemiBin_104.fa,52.387965553111925,NA,NA,NA,NA,NA,1786_2,NA,NA,1,NA,NA,NA,NA
sample3_SemiBin_23.fa,78.81320147794955,NA,NA,NA,NA,NA,1787_1,NA,NA,2,99.07,99.07,NA,NA
sample3_SemiBin_40.fa,45.48550970454247,NA,NA,NA,NA,NA,1788_1,NA,NA,1,NA,NA,NA,NA
sample4_SemiBin_72.fa,41.76825297489515,NA,NA,NA,NA,NA,1788_2,NA,NA,1,NA,NA,NA,NA
cpsnj13_SemiBin_63.fa,63.05061983132939,NA,NA,NA,NA,NA,1789_1,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_203.fa,59.17399607187853,NA,NA,NA,NA,NA,1789_2,NA,NA,1,NA,NA,NA,NA
snj13_SemiBin_21.fa,71.36502983659372,NA,NA,NA,NA,NA,1790_1,NA,NA,1,NA,NA,NA,NA
snj15_SemiBin_63.fa,45.7764148893332,NA,NA,NA,NA,NA,1790_2,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_28.fa,88.47729953403481,NA,NA,NA,NA,NA,1791_0,NA,NA,1,NA,NA,NA,NA
cpsnj14_SemiBin_82.fa,64.81833627631227,NA,NA,NA,NA,NA,1792_0,NA,NA,1,NA,NA,NA,NA
sample21_SemiBin_63.fa,53.51397834031201,NA,NA,NA,NA,NA,1793_0,NA,NA,1,NA,NA,NA,NA
cpsnj19_SemiBin_100.fa,57.878765887731184,NA,NA,NA,NA,NA,1794_1,NA,NA,1,NA,NA,NA,NA
snj20_SemiBin_15.fa,82.91339385624318,NA,NA,NA,NA,NA,1794_2,NA,NA,1,NA,NA,NA,NA
sample13_SemiBin_159.fa,40.644759335650846,NA,NA,NA,NA,NA,1795_1,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_30.fa,90.67928225633624,NA,NA,NA,NA,NA,1795_2,NA,NA,1,NA,NA,NA,NA
sample7_SemiBin_77.fa,57.627423400541936,NA,NA,NA,NA,NA,1796_0,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_284.fa,64.42352269019467,NA,NA,NA,NA,NA,1797_0,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_321.fa,72.79319415290308,NA,NA,NA,NA,NA,1798_0,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_85.fa,86.8355267138597,NA,NA,NA,NA,NA,1799_1,NA,NA,2,99.01,99.01,NA,NA
sample25_SemiBin_82.fa,71.22316324328698,NA,NA,NA,NA,NA,1799_2,NA,NA,1,NA,NA,NA,NA
sample17_SemiBin_98.fa,54.02106888996732,NA,NA,NA,NA,NA,1800_0,NA,NA,1,NA,NA,NA,NA
sample11_SemiBin_101.fa,54.75092871770958,NA,NA,NA,NA,NA,1801_1,NA,NA,1,NA,NA,NA,NA
sample12_SemiBin_92.fa,64.96005005502747,NA,NA,NA,NA,NA,1801_2,NA,NA,1,NA,NA,NA,NA
cpsnj11_SemiBin_59.fa,77.59838509908943,NA,NA,NA,NA,NA,1802_1,NA,NA,1,NA,NA,NA,NA
snj16_SemiBin_21.fa,57.668383074471855,NA,NA,NA,NA,NA,1802_2,NA,NA,1,NA,NA,NA,NA
cpsnj16_SemiBin_19.fa,77.76636211516629,NA,NA,NA,NA,NA,1802_3,NA,NA,1,NA,NA,NA,NA
cpsnj10_SemiBin_51.fa,69.97251830468484,NA,NA,NA,NA,NA,1802_4,NA,NA,1,NA,NA,NA,NA
cpsnj09_SemiBin_346.fa,55.81673229282178,NA,NA,NA,NA,NA,1802_5,NA,NA,1,NA,NA,NA,NA
snj11_SemiBin_117.fa,51.86949524158703,NA,NA,NA,NA,NA,1802_6,NA,NA,1,NA,NA,NA,NA
cpsnj13_SemiBin_99.fa,81.76005164362044,NA,NA,NA,NA,NA,1802_7,NA,NA,1,NA,NA,NA,NA
cpsnj14_SemiBin_40.fa,67.9787555796887,NA,NA,NA,NA,NA,1802_8,NA,NA,1,NA,NA,NA,NA
snj14_SemiBin_68.fa,62.48303400095115,NA,NA,NA,NA,NA,1802_9,NA,NA,1,NA,NA,NA,NA
sample11_SemiBin_12.fa,66.8716734258834,NA,NA,NA,NA,NA,1802_10,NA,NA,1,NA,NA,NA,NA
sample12_SemiBin_20.fa,62.05412795832037,NA,NA,NA,NA,NA,1802_11,NA,NA,1,NA,NA,NA,NA
cpsnj15_SemiBin_23.fa,65.24779202266481,NA,NA,NA,NA,NA,1802_12,NA,NA,1,NA,NA,NA,NA
sample15_SemiBin_103.fa,47.21288648587325,NA,NA,NA,NA,NA,1802_13,NA,NA,1,NA,NA,NA,NA
sample14_SemiBin_55.fa,16.76491065575463,NA,NA,NA,NA,NA,1802_14,NA,NA,1,NA,NA,NA,NA
sample22_SemiBin_109.fa,40.651603801018375,NA,NA,NA,NA,NA,1802_15,NA,NA,1,NA,NA,NA,NA
cpsnj08_SemiBin_27.fa,63.65804048849551,NA,NA,NA,NA,NA,1803_1,NA,NA,1,NA,NA,NA,NA
snj08_SemiBin_49.fa,66.87159219051222,NA,NA,NA,NA,NA,1803_2,NA,NA,1,NA,NA,NA,NA
snj03_SemiBin_64.fa,38.51570183501884,NA,NA,NA,NA,NA,1803_3,NA,NA,1,NA,NA,NA,NA
cpsnj03_SemiBin_52.fa,37.86182972601642,NA,NA,NA,NA,NA,1803_4,NA,NA,1,NA,NA,NA,NA
sample6_SemiBin_57.fa,41.65477312396546,NA,NA,NA,NA,NA,1803_5,NA,NA,1,NA,NA,NA,NA
sample26_SemiBin_40.fa,50.99146356575933,NA,NA,NA,NA,NA,1803_6,NA,NA,1,NA,NA,NA,NA
sample9_SemiBin_86.fa,30.19832471915156,NA,NA,NA,NA,NA,1803_7,NA,NA,1,NA,NA,NA,NA
cpsnj14_SemiBin_105.fa,42.23623758383908,NA,NA,NA,NA,NA,1804_0,NA,NA,1,NA,NA,NA,NA
cpsnj14_SemiBin_184.fa,51.96637524250058,NA,NA,NA,NA,NA,1805_1,NA,NA,1,NA,NA,NA,NA
snj14_SemiBin_43.fa,75.73940504026275,NA,NA,NA,NA,NA,1805_2,NA,NA,1,NA,NA,NA,NA
snj13_SemiBin_207.fa,49.40441954091833,NA,NA,NA,NA,NA,1805_3,NA,NA,1,NA,NA,NA,NA
sample1_SemiBin_60.fa,76.62191071564243,NA,NA,NA,NA,NA,1805_4,NA,NA,1,NA,NA,NA,NA
sample20_SemiBin_166.fa,49.17117807579935,NA,NA,NA,NA,NA,1805_5,NA,NA,1,NA,NA,NA,NA
sample7_SemiBin_204.fa,49.23213026647142,NA,NA,NA,NA,NA,1805_6,NA,NA,1,NA,NA,NA,NA
sample20_SemiBin_67.fa,74.47819178430785,NA,NA,NA,NA,NA,1806_1,NA,NA,1,NA,NA,NA,NA
snj14_SemiBin_54.fa,63.64509344348373,NA,NA,NA,NA,NA,1806_2,NA,NA,1,NA,NA,NA,NA
sample7_SemiBin_146.fa,51.53480930050173,NA,NA,NA,NA,NA,1807_0,NA,NA,1,NA,NA,NA,NA
sample17_SemiBin_20.fa,65.83941256087053,NA,NA,NA,NA,NA,1808_1,NA,NA,1,NA,NA,NA,NA
snj09_SemiBin_114.fa,34.62978958985159,NA,NA,NA,NA,NA,1808_2,NA,NA,1,NA,NA,NA,NA
sample2_SemiBin_35.fa,49.89599205849881,NA,NA,NA,NA,NA,1809_1,NA,NA,1,NA,NA,NA,NA
snj08_SemiBin_95.fa,23.57678507770575,NA,NA,NA,NA,NA,1809_2,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_189.fa,44.81677837406245,NA,NA,NA,NA,NA,1810_0,NA,NA,1,NA,NA,NA,NA
snj01_SemiBin_53.fa,41.948048004351406,NA,NA,NA,NA,NA,1811_0,NA,NA,1,NA,NA,NA,NA
snj02_SemiBin_33.fa,59.514458163513616,NA,NA,NA,NA,NA,1812_0,NA,NA,1,NA,NA,NA,NA
sample6_SemiBin_203.fa,72.9496718593447,NA,NA,NA,NA,NA,1813_0,NA,NA,1,NA,NA,NA,NA
sample15_SemiBin_139.fa,52.47812956518262,NA,NA,NA,NA,NA,1814_1,NA,NA,1,NA,NA,NA,NA
sample25_SemiBin_270.fa,51.31454248691633,NA,NA,NA,NA,NA,1814_2,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_102.fa,48.73057589116269,NA,NA,NA,NA,NA,1815_0,NA,NA,1,NA,NA,NA,NA
sample6_SemiBin_36.fa,51.9835356740441,NA,NA,NA,NA,NA,1816_0,NA,NA,1,NA,NA,NA,NA
sample21_SemiBin_62.fa,43.11124239118648,NA,NA,NA,NA,NA,1817_0,NA,NA,1,NA,NA,NA,NA
cpsnj11_SemiBin_63.fa,82.26889847291116,NA,NA,NA,NA,NA,1818_1,NA,NA,1,NA,NA,NA,NA
snj11_SemiBin_38.fa,69.43936589755026,NA,NA,NA,NA,NA,1818_2,NA,NA,1,NA,NA,NA,NA
cpsnj15_SemiBin_34.fa,35.172152187625635,NA,NA,NA,NA,NA,1818_3,NA,NA,1,NA,NA,NA,NA
cpsnj16_SemiBin_46.fa,75.43609195213745,NA,NA,NA,NA,NA,1818_4,NA,NA,1,NA,NA,NA,NA
snj16_SemiBin_60.fa,51.90926852106647,NA,NA,NA,NA,NA,1818_5,NA,NA,1,NA,NA,NA,NA
cpsnj09_SemiBin_132.fa,51.7898806455789,NA,NA,NA,NA,NA,1818_6,NA,NA,1,NA,NA,NA,NA
snj14_SemiBin_66.fa,59.20580616540756,NA,NA,NA,NA,NA,1818_7,NA,NA,1,NA,NA,NA,NA
snj03_SemiBin_41.fa,64.91974353572846,NA,NA,NA,NA,NA,1818_8,NA,NA,1,NA,NA,NA,NA
snj08_SemiBin_54.fa,48.0457703314577,NA,NA,NA,NA,NA,1818_9,NA,NA,1,NA,NA,NA,NA
cpsnj14_SemiBin_31.fa,51.61305638477936,NA,NA,NA,NA,NA,1818_10,NA,NA,1,NA,NA,NA,NA
sample13_SemiBin_55.fa,78.89491914180283,NA,NA,NA,NA,NA,1819_0,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_161.fa,66.85297714156633,NA,NA,NA,NA,NA,1820_0,NA,NA,1,NA,NA,NA,NA
sample29_SemiBin_288.fa,13.59636909224738,NA,NA,NA,NA,NA,1821_0,NA,NA,1,NA,NA,NA,NA
sample29_SemiBin_97.fa,66.97086945681023,NA,NA,NA,NA,NA,1822_0,NA,NA,1,NA,NA,NA,NA
sample17_SemiBin_21.fa,91.74780539604603,NA,NA,NA,NA,NA,1823_0,NA,NA,1,NA,NA,NA,NA
sample17_SemiBin_62.fa,40.592610955534006,NA,NA,NA,NA,NA,1824_0,NA,NA,1,NA,NA,NA,NA
sample1_SemiBin_112.fa,56.87600601802579,NA,NA,NA,NA,NA,1825_1,NA,NA,1,NA,NA,NA,NA
sample6_SemiBin_109.fa,60.34955335973442,NA,NA,NA,NA,NA,1825_2,NA,NA,1,NA,NA,NA,NA
sample24_SemiBin_104.fa,36.40309771551093,NA,NA,NA,NA,NA,1825_3,NA,NA,1,NA,NA,NA,NA
sample30_SemiBin_39.fa,55.01084503481899,NA,NA,NA,NA,NA,1825_4,NA,NA,1,NA,NA,NA,NA
sample4_SemiBin_70.fa,42.11781864579629,NA,NA,NA,NA,NA,1825_5,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_1712.fa,9.285359926847391,NA,NA,NA,NA,NA,1825_6,NA,NA,1,NA,NA,NA,NA
cpsnj09_SemiBin_102.fa,66.12936190981284,NA,NA,NA,NA,NA,1826_1,NA,NA,1,NA,NA,NA,NA
cpsnj10_SemiBin_36.fa,77.44630422090385,NA,NA,NA,NA,NA,1826_2,NA,NA,1,NA,NA,NA,NA
snj09_SemiBin_52.fa,70.3559908453387,NA,NA,NA,NA,NA,1826_3,NA,NA,1,NA,NA,NA,NA
cpsnj11_SemiBin_62.fa,76.48972256484932,NA,NA,NA,NA,NA,1826_4,NA,NA,1,NA,NA,NA,NA
snj11_SemiBin_61.fa,55.21148607292112,NA,NA,NA,NA,NA,1826_5,NA,NA,1,NA,NA,NA,NA
cpsnj08_SemiBin_44.fa,44.52288954248375,NA,NA,NA,NA,NA,1826_6,NA,NA,1,NA,NA,NA,NA
snj10_SemiBin_48.fa,45.569655545978925,NA,NA,NA,NA,NA,1826_7,NA,NA,1,NA,NA,NA,NA
sample28_SemiBin_40.fa,65.63967865873737,NA,NA,NA,NA,NA,1826_8,NA,NA,1,NA,NA,NA,NA
cpsnj14_SemiBin_53.fa,77.70662795310055,NA,NA,NA,NA,NA,1827_1,NA,NA,1,NA,NA,NA,NA
snj14_SemiBin_85.fa,62.12641699259064,NA,NA,NA,NA,NA,1827_2,NA,NA,1,NA,NA,NA,NA
snj15_SemiBin_47.fa,41.63501574742847,NA,NA,NA,NA,NA,1828_0,NA,NA,1,NA,NA,NA,NA
sample20_SemiBin_306.fa,34.338537614131496,NA,NA,NA,NA,NA,1829_1,NA,NA,1,NA,NA,NA,NA
sample7_SemiBin_16.fa,86.84379949112068,NA,NA,NA,NA,NA,1829_2,NA,NA,1,NA,NA,NA,NA
sample22_SemiBin_175.fa,42.99209446878738,NA,NA,NA,NA,NA,1830_0,NA,NA,1,NA,NA,NA,NA
cpsnj14_SemiBin_63.fa,62.98179038995893,NA,NA,NA,NA,NA,1831_1,NA,NA,2,98.96,98.96,NA,NA
snj14_SemiBin_127.fa,53.59105019082274,NA,NA,NA,NA,NA,1831_2,NA,NA,1,NA,NA,NA,NA
snj11_SemiBin_266.fa,47.21936600880258,NA,NA,NA,NA,NA,1831_3,NA,NA,1,NA,NA,NA,NA
cpsnj20_SemiBin_19.fa,83.3507606319422,NA,NA,NA,NA,NA,1832_1,NA,NA,1,NA,NA,NA,NA
sample28_SemiBin_15.fa,70.40091469860016,NA,NA,NA,NA,NA,1832_2,NA,NA,1,NA,NA,NA,NA
cpsnj09_SemiBin_37.fa,82.68712337479265,NA,NA,NA,NA,NA,1832_3,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_183.fa,63.37895833174812,NA,NA,NA,NA,NA,1833_1,NA,NA,1,NA,NA,NA,NA
sample5_SemiBin_56.fa,56.56495471603901,NA,NA,NA,NA,NA,1833_2,NA,NA,1,NA,NA,NA,NA
sample4_SemiBin_32.fa,60.156761076835714,NA,NA,NA,NA,NA,1833_3,NA,NA,1,NA,NA,NA,NA
sample2_SemiBin_152.fa,49.15766021325036,NA,NA,NA,NA,NA,1833_4,NA,NA,1,NA,NA,NA,NA
sample14_SemiBin_2.fa,81.89954381877149,NA,NA,NA,NA,NA,1834_1,NA,NA,3,99.47,99.04,NA,NA
sample13_SemiBin_367.fa,39.65848389063155,NA,NA,NA,NA,NA,1834_2,NA,NA,1,NA,NA,NA,NA
sample15_SemiBin_193.fa,70.60396948433745,NA,NA,NA,NA,NA,1835_1,NA,NA,1,NA,NA,NA,NA
sample22_SemiBin_416.fa,38.430941264501264,NA,NA,NA,NA,NA,1835_2,NA,NA,1,NA,NA,NA,NA
sample1_SemiBin_278.fa,56.4906680326984,NA,NA,NA,NA,NA,1835_3,NA,NA,1,NA,NA,NA,NA
sample20_SemiBin_689.fa,27.392967039750975,NA,NA,NA,NA,NA,1835_4,NA,NA,1,NA,NA,NA,NA
sample29_SemiBin_236.fa,29.54436460630096,NA,NA,NA,NA,NA,1835_5,NA,NA,1,NA,NA,NA,NA
snj02_SemiBin_48.fa,34.88592297848257,NA,NA,NA,NA,NA,1836_0,NA,NA,1,NA,NA,NA,NA
sample1_SemiBin_217.fa,62.05171275020325,NA,NA,NA,NA,NA,1837_1,NA,NA,1,NA,NA,NA,NA
sample4_SemiBin_51.fa,66.45748738057603,NA,NA,NA,NA,NA,1837_2,NA,NA,1,NA,NA,NA,NA
sample8_SemiBin_42.fa,71.84241648472545,NA,NA,NA,NA,NA,1837_3,NA,NA,1,NA,NA,NA,NA
sample3_SemiBin_56.fa,64.80469796293488,NA,NA,NA,NA,NA,1837_4,NA,NA,1,NA,NA,NA,NA
sample17_SemiBin_140.fa,63.58143688679055,NA,NA,NA,NA,NA,1837_5,NA,NA,1,NA,NA,NA,NA
sample27_SemiBin_72.fa,57.57100551361173,NA,NA,NA,NA,NA,1838_0,NA,NA,1,NA,NA,NA,NA
sample6_SemiBin_110.fa,39.13668960596176,NA,NA,NA,NA,NA,1839_0,NA,NA,1,NA,NA,NA,NA
sample11_SemiBin_82.fa,41.84424997592047,NA,NA,NA,NA,NA,1840_1,NA,NA,1,NA,NA,NA,NA
sample12_SemiBin_65.fa,60.34134047295188,NA,NA,NA,NA,NA,1840_2,NA,NA,1,NA,NA,NA,NA
sample13_SemiBin_259.fa,63.077121145312624,NA,NA,NA,NA,NA,1840_3,NA,NA,1,NA,NA,NA,NA
cpsnj14_SemiBin_97.fa,58.38311767038653,NA,NA,NA,NA,NA,1841_0,NA,NA,1,NA,NA,NA,NA
cpsnj08_SemiBin_74.fa,53.07653609252521,NA,NA,NA,NA,NA,1842_1,NA,NA,1,NA,NA,NA,NA
snj08_SemiBin_94.fa,60.81103089789325,NA,NA,NA,NA,NA,1842_2,NA,NA,1,NA,NA,NA,NA
cpsnj16_SemiBin_77.fa,50.855387899599016,NA,NA,NA,NA,NA,1842_3,NA,NA,1,NA,NA,NA,NA
cpsnj04_SemiBin_91.fa,34.994021278597124,NA,NA,NA,NA,NA,1842_4,NA,NA,1,NA,NA,NA,NA
snj03_SemiBin_170.fa,15.91277498805414,NA,NA,NA,NA,NA,1842_5,NA,NA,1,NA,NA,NA,NA
sample21_SemiBin_46.fa,62.59099700334221,NA,NA,NA,NA,NA,1842_6,NA,NA,1,NA,NA,NA,NA
sample13_SemiBin_125.fa,50.355456575502295,NA,NA,NA,NA,NA,1843_1,NA,NA,1,NA,NA,NA,NA
sample1_SemiBin_50.fa,87.19905726185142,NA,NA,NA,NA,NA,1843_2,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_140.fa,76.24502061483894,NA,NA,NA,NA,NA,1844_1,NA,NA,1,NA,NA,NA,NA
snj11_SemiBin_185.fa,71.1105767117846,NA,NA,NA,NA,NA,1844_2,NA,NA,1,NA,NA,NA,NA
cpsnj10_SemiBin_139.fa,67.88672931042817,NA,NA,NA,NA,NA,1844_3,NA,NA,1,NA,NA,NA,NA
sample20_SemiBin_357.fa,44.96175071730682,NA,NA,NA,NA,NA,1844_4,NA,NA,1,NA,NA,NA,NA
sample5_SemiBin_65.fa,66.56603341193842,NA,NA,NA,NA,NA,1845_1,NA,NA,1,NA,NA,NA,NA
sample6_SemiBin_105.fa,57.606686255732,NA,NA,NA,NA,NA,1845_2,NA,NA,1,NA,NA,NA,NA
cpsnj19_SemiBin_67.fa,55.94023487598876,NA,NA,NA,NA,NA,1845_3,NA,NA,1,NA,NA,NA,NA
snj15_SemiBin_141.fa,18.55608368347314,NA,NA,NA,NA,NA,1845_4,NA,NA,1,NA,NA,NA,NA
snj16_SemiBin_145.fa,46.60313116232796,NA,NA,NA,NA,NA,1845_5,NA,NA,1,NA,NA,NA,NA
snj03_SemiBin_117.fa,42.63609491572522,NA,NA,NA,NA,NA,1845_6,NA,NA,1,NA,NA,NA,NA
sample16_SemiBin_129.fa,41.93765539346689,NA,NA,NA,NA,NA,1845_7,NA,NA,1,NA,NA,NA,NA
cpsnj13_SemiBin_12.fa,55.56252631247,NA,NA,NA,NA,NA,1846_1,NA,NA,1,NA,NA,NA,NA
cpsnj14_SemiBin_254.fa,47.054956109359296,NA,NA,NA,NA,NA,1846_2,NA,NA,1,NA,NA,NA,NA
sample16_SemiBin_36.fa,82.36563257194946,NA,NA,NA,NA,NA,1847_1,NA,NA,1,NA,NA,NA,NA
sample7_SemiBin_73.fa,49.33703321016626,NA,NA,NA,NA,NA,1847_2,NA,NA,1,NA,NA,NA,NA
sample20_SemiBin_126.fa,58.07363237504544,NA,NA,NA,NA,NA,1847_3,NA,NA,1,NA,NA,NA,NA
sample15_SemiBin_146.fa,64.0745524421045,NA,NA,NA,NA,NA,1847_4,NA,NA,1,NA,NA,NA,NA
sample25_SemiBin_94.fa,50.206797491411024,NA,NA,NA,NA,NA,1847_5,NA,NA,1,NA,NA,NA,NA
sample8_SemiBin_101.fa,38.86949600126073,NA,NA,NA,NA,NA,1847_6,NA,NA,1,NA,NA,NA,NA
sample2_SemiBin_36.fa,56.13424994215672,NA,NA,NA,NA,NA,1847_7,NA,NA,1,NA,NA,NA,NA
sample27_SemiBin_48.fa,55.77846589873143,NA,NA,NA,NA,NA,1847_8,NA,NA,1,NA,NA,NA,NA
sample1_SemiBin_258.fa,51.21758480442581,NA,NA,NA,NA,NA,1847_9,NA,NA,1,NA,NA,NA,NA
sample22_SemiBin_127.fa,23.404871492090468,NA,NA,NA,NA,NA,1847_10,NA,NA,1,NA,NA,NA,NA
sample3_SemiBin_20.fa,59.29566426582488,NA,NA,NA,NA,NA,1847_11,NA,NA,1,NA,NA,NA,NA
cpsnj09_SemiBin_32.fa,70.41500576498748,NA,NA,NA,NA,NA,1847_12,NA,NA,1,NA,NA,NA,NA
cpsnj10_SemiBin_76.fa,69.59914125155412,NA,NA,NA,NA,NA,1847_13,NA,NA,1,NA,NA,NA,NA
snj09_SemiBin_181.fa,50.32771151237348,NA,NA,NA,NA,NA,1847_14,NA,NA,1,NA,NA,NA,NA
snj11_SemiBin_32.fa,67.86518311973285,NA,NA,NA,NA,NA,1847_15,NA,NA,1,NA,NA,NA,NA
snj10_SemiBin_25.fa,63.05612444843205,NA,NA,NA,NA,NA,1847_16,NA,NA,1,NA,NA,NA,NA
cpsnj11_SemiBin_207.fa,14.889037366135314,NA,NA,NA,NA,NA,1847_17,NA,NA,1,NA,NA,NA,NA
