genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
snj08_SemiBin_54.fa,1818_6,0.050000000000000044,average,fastANI,1818
cpsnj14_SemiBin_31.fa,1818_7,0.050000000000000044,average,fastANI,1818
sample13_SemiBin_55.fa,1819_0,0.050000000000000044,average,fastANI,1819
sample18_SemiBin_161.fa,1820_0,0.050000000000000044,average,fastANI,1820
sample29_SemiBin_288.fa,1821_0,0.050000000000000044,average,fastANI,1821
sample29_SemiBin_97.fa,1822_0,0.050000000000000044,average,fastANI,1822
sample17_SemiBin_21.fa,1823_0,0.050000000000000044,average,fastANI,1823
sample17_SemiBin_62.fa,1824_0,0.050000000000000044,average,fastANI,1824
sample1_SemiBin_112.fa,1825_1,0.050000000000000044,average,fastANI,1825
sample6_SemiBin_109.fa,1825_2,0.050000000000000044,average,fastANI,1825
sample24_SemiBin_104.fa,1825_3,0.050000000000000044,average,fastANI,1825
sample30_SemiBin_39.fa,1825_4,0.050000000000000044,average,fastANI,1825
sample4_SemiBin_70.fa,1825_5,0.050000000000000044,average,fastANI,1825
sample19_SemiBin_1712.fa,1825_6,0.050000000000000044,average,fastANI,1825
cpsnj08_SemiBin_44.fa,1826_1,0.050000000000000044,average,fastANI,1826
cpsnj09_SemiBin_102.fa,1826_1,0.050000000000000044,average,fastANI,1826
cpsnj10_SemiBin_36.fa,1826_1,0.050000000000000044,average,fastANI,1826
cpsnj11_SemiBin_62.fa,1826_1,0.050000000000000044,average,fastANI,1826
snj09_SemiBin_52.fa,1826_1,0.050000000000000044,average,fastANI,1826
snj11_SemiBin_61.fa,1826_1,0.050000000000000044,average,fastANI,1826
snj10_SemiBin_48.fa,1826_2,0.050000000000000044,average,fastANI,1826
sample28_SemiBin_40.fa,1826_3,0.050000000000000044,average,fastANI,1826
cpsnj14_SemiBin_53.fa,1827_1,0.050000000000000044,average,fastANI,1827
snj14_SemiBin_85.fa,1827_1,0.050000000000000044,average,fastANI,1827
snj15_SemiBin_47.fa,1828_0,0.050000000000000044,average,fastANI,1828
sample20_SemiBin_306.fa,1829_1,0.050000000000000044,average,fastANI,1829
sample7_SemiBin_16.fa,1829_1,0.050000000000000044,average,fastANI,1829
sample22_SemiBin_175.fa,1830_0,0.050000000000000044,average,fastANI,1830
cpsnj11_SemiBin_152.fa,1831_1,0.050000000000000044,average,fastANI,1831
cpsnj14_SemiBin_63.fa,1831_1,0.050000000000000044,average,fastANI,1831
snj11_SemiBin_266.fa,1831_1,0.050000000000000044,average,fastANI,1831
snj14_SemiBin_127.fa,1831_1,0.050000000000000044,average,fastANI,1831
cpsnj20_SemiBin_19.fa,1832_1,0.050000000000000044,average,fastANI,1832
sample28_SemiBin_15.fa,1832_1,0.050000000000000044,average,fastANI,1832
cpsnj09_SemiBin_37.fa,1832_2,0.050000000000000044,average,fastANI,1832
sample18_SemiBin_183.fa,1833_1,0.050000000000000044,average,fastANI,1833
sample4_SemiBin_32.fa,1833_1,0.050000000000000044,average,fastANI,1833
sample5_SemiBin_56.fa,1833_1,0.050000000000000044,average,fastANI,1833
sample2_SemiBin_152.fa,1833_2,0.050000000000000044,average,fastANI,1833
sample10_SemiBin_28.fa,1834_1,0.050000000000000044,average,fastANI,1834
sample13_SemiBin_367.fa,1834_1,0.050000000000000044,average,fastANI,1834
sample14_SemiBin_2.fa,1834_1,0.050000000000000044,average,fastANI,1834
sample21_SemiBin_26.fa,1834_1,0.050000000000000044,average,fastANI,1834
sample15_SemiBin_193.fa,1835_1,0.050000000000000044,average,fastANI,1835
sample1_SemiBin_278.fa,1835_1,0.050000000000000044,average,fastANI,1835
sample20_SemiBin_689.fa,1835_1,0.050000000000000044,average,fastANI,1835
sample22_SemiBin_416.fa,1835_1,0.050000000000000044,average,fastANI,1835
sample29_SemiBin_236.fa,1835_1,0.050000000000000044,average,fastANI,1835
snj02_SemiBin_48.fa,1836_0,0.050000000000000044,average,fastANI,1836
sample17_SemiBin_140.fa,1837_1,0.050000000000000044,average,fastANI,1837
sample1_SemiBin_217.fa,1837_1,0.050000000000000044,average,fastANI,1837
sample3_SemiBin_56.fa,1837_1,0.050000000000000044,average,fastANI,1837
sample4_SemiBin_51.fa,1837_1,0.050000000000000044,average,fastANI,1837
sample8_SemiBin_42.fa,1837_1,0.050000000000000044,average,fastANI,1837
sample27_SemiBin_72.fa,1838_0,0.050000000000000044,average,fastANI,1838
sample6_SemiBin_110.fa,1839_0,0.050000000000000044,average,fastANI,1839
sample11_SemiBin_82.fa,1840_1,0.050000000000000044,average,fastANI,1840
sample12_SemiBin_65.fa,1840_1,0.050000000000000044,average,fastANI,1840
sample13_SemiBin_259.fa,1840_2,0.050000000000000044,average,fastANI,1840
cpsnj14_SemiBin_97.fa,1841_0,0.050000000000000044,average,fastANI,1841
cpsnj04_SemiBin_91.fa,1842_1,0.050000000000000044,average,fastANI,1842
cpsnj08_SemiBin_74.fa,1842_1,0.050000000000000044,average,fastANI,1842
cpsnj16_SemiBin_77.fa,1842_1,0.050000000000000044,average,fastANI,1842
snj08_SemiBin_94.fa,1842_1,0.050000000000000044,average,fastANI,1842
snj03_SemiBin_170.fa,1842_2,0.050000000000000044,average,fastANI,1842
sample21_SemiBin_46.fa,1842_3,0.050000000000000044,average,fastANI,1842
sample13_SemiBin_125.fa,1843_1,0.050000000000000044,average,fastANI,1843
sample1_SemiBin_50.fa,1843_1,0.050000000000000044,average,fastANI,1843
cpsnj10_SemiBin_139.fa,1844_1,0.050000000000000044,average,fastANI,1844
sample18_SemiBin_140.fa,1844_1,0.050000000000000044,average,fastANI,1844
sample20_SemiBin_357.fa,1844_1,0.050000000000000044,average,fastANI,1844
snj11_SemiBin_185.fa,1844_1,0.050000000000000044,average,fastANI,1844
sample5_SemiBin_65.fa,1845_1,0.050000000000000044,average,fastANI,1845
sample6_SemiBin_105.fa,1845_1,0.050000000000000044,average,fastANI,1845
cpsnj19_SemiBin_67.fa,1845_2,0.050000000000000044,average,fastANI,1845
snj15_SemiBin_141.fa,1845_3,0.050000000000000044,average,fastANI,1845
snj16_SemiBin_145.fa,1845_4,0.050000000000000044,average,fastANI,1845
snj03_SemiBin_117.fa,1845_5,0.050000000000000044,average,fastANI,1845
sample16_SemiBin_129.fa,1845_6,0.050000000000000044,average,fastANI,1845
cpsnj13_SemiBin_12.fa,1846_1,0.050000000000000044,average,fastANI,1846
cpsnj14_SemiBin_254.fa,1846_1,0.050000000000000044,average,fastANI,1846
cpsnj03_SemiBin_53.fa,1847_1,0.050000000000000044,average,fastANI,1847
cpsnj08_SemiBin_20.fa,1847_1,0.050000000000000044,average,fastANI,1847
cpsnj09_SemiBin_32.fa,1847_1,0.050000000000000044,average,fastANI,1847
cpsnj10_SemiBin_76.fa,1847_1,0.050000000000000044,average,fastANI,1847
cpsnj11_SemiBin_207.fa,1847_1,0.050000000000000044,average,fastANI,1847
cpsnj14_SemiBin_79.fa,1847_1,0.050000000000000044,average,fastANI,1847
cpsnj16_SemiBin_43.fa,1847_1,0.050000000000000044,average,fastANI,1847
cpsnj19_SemiBin_28.fa,1847_1,0.050000000000000044,average,fastANI,1847
sample15_SemiBin_146.fa,1847_1,0.050000000000000044,average,fastANI,1847
sample16_SemiBin_36.fa,1847_1,0.050000000000000044,average,fastANI,1847
sample1_SemiBin_258.fa,1847_1,0.050000000000000044,average,fastANI,1847
sample20_SemiBin_126.fa,1847_1,0.050000000000000044,average,fastANI,1847
sample22_SemiBin_127.fa,1847_1,0.050000000000000044,average,fastANI,1847
sample23_SemiBin_49.fa,1847_1,0.050000000000000044,average,fastANI,1847
sample25_SemiBin_94.fa,1847_1,0.050000000000000044,average,fastANI,1847
sample26_SemiBin_117.fa,1847_1,0.050000000000000044,average,fastANI,1847
sample27_SemiBin_48.fa,1847_1,0.050000000000000044,average,fastANI,1847
sample2_SemiBin_36.fa,1847_1,0.050000000000000044,average,fastANI,1847
sample3_SemiBin_20.fa,1847_1,0.050000000000000044,average,fastANI,1847
sample4_SemiBin_64.fa,1847_1,0.050000000000000044,average,fastANI,1847
sample5_SemiBin_35.fa,1847_1,0.050000000000000044,average,fastANI,1847
sample7_SemiBin_73.fa,1847_1,0.050000000000000044,average,fastANI,1847
sample8_SemiBin_101.fa,1847_1,0.050000000000000044,average,fastANI,1847
sample9_SemiBin_122.fa,1847_1,0.050000000000000044,average,fastANI,1847
snj03_SemiBin_42.fa,1847_1,0.050000000000000044,average,fastANI,1847
snj04_SemiBin_65.fa,1847_1,0.050000000000000044,average,fastANI,1847
snj08_SemiBin_63.fa,1847_1,0.050000000000000044,average,fastANI,1847
snj09_SemiBin_181.fa,1847_1,0.050000000000000044,average,fastANI,1847
snj10_SemiBin_25.fa,1847_1,0.050000000000000044,average,fastANI,1847
snj11_SemiBin_32.fa,1847_1,0.050000000000000044,average,fastANI,1847
snj13_SemiBin_15.fa,1847_1,0.050000000000000044,average,fastANI,1847
snj14_SemiBin_40.fa,1847_1,0.050000000000000044,average,fastANI,1847
snj15_SemiBin_16.fa,1847_1,0.050000000000000044,average,fastANI,1847
snj19_SemiBin_54.fa,1847_1,0.050000000000000044,average,fastANI,1847
sample6_SemiBin_323.fa,1847_2,0.050000000000000044,average,fastANI,1847
cpsnj04_SemiBin_94.fa,1847_3,0.050000000000000044,average,fastANI,1847
sample21_SemiBin_75.fa,1847_4,0.050000000000000044,average,fastANI,1847
cpsnj15_SemiBin_113.fa,1847_5,0.050000000000000044,average,fastANI,1847
sample6_SemiBin_236.fa,1848_0,0.050000000000000044,average,fastANI,1848
cpsnj09_SemiBin_18.fa,1849_1,0.050000000000000044,average,fastANI,1849
cpsnj10_SemiBin_42.fa,1849_1,0.050000000000000044,average,fastANI,1849
cpsnj11_SemiBin_48.fa,1849_1,0.050000000000000044,average,fastANI,1849
cpsnj13_SemiBin_8.fa,1849_1,0.050000000000000044,average,fastANI,1849
sample28_SemiBin_163.fa,1849_1,0.050000000000000044,average,fastANI,1849
snj09_SemiBin_60.fa,1849_1,0.050000000000000044,average,fastANI,1849
snj10_SemiBin_7.fa,1849_1,0.050000000000000044,average,fastANI,1849
snj11_SemiBin_11.fa,1849_1,0.050000000000000044,average,fastANI,1849
cpsnj03_SemiBin_45.fa,1850_1,0.050000000000000044,average,fastANI,1850
cpsnj08_SemiBin_61.fa,1850_1,0.050000000000000044,average,fastANI,1850
cpsnj14_SemiBin_135.fa,1850_1,0.050000000000000044,average,fastANI,1850
cpsnj19_SemiBin_120.fa,1850_1,0.050000000000000044,average,fastANI,1850
sample13_SemiBin_35.fa,1850_1,0.050000000000000044,average,fastANI,1850
sample14_SemiBin_7.fa,1850_1,0.050000000000000044,average,fastANI,1850
sample15_SemiBin_17.fa,1850_1,0.050000000000000044,average,fastANI,1850
sample16_SemiBin_40.fa,1850_1,0.050000000000000044,average,fastANI,1850
sample17_SemiBin_137.fa,1850_1,0.050000000000000044,average,fastANI,1850
sample18_SemiBin_70.fa,1850_1,0.050000000000000044,average,fastANI,1850
sample1_SemiBin_98.fa,1850_1,0.050000000000000044,average,fastANI,1850
sample20_SemiBin_13.fa,1850_1,0.050000000000000044,average,fastANI,1850
sample21_SemiBin_7.fa,1850_1,0.050000000000000044,average,fastANI,1850
sample22_SemiBin_46.fa,1850_1,0.050000000000000044,average,fastANI,1850
sample25_SemiBin_25.fa,1850_1,0.050000000000000044,average,fastANI,1850
sample26_SemiBin_27.fa,1850_1,0.050000000000000044,average,fastANI,1850
sample27_SemiBin_121.fa,1850_1,0.050000000000000044,average,fastANI,1850
sample2_SemiBin_460.fa,1850_1,0.050000000000000044,average,fastANI,1850
sample3_SemiBin_9.fa,1850_1,0.050000000000000044,average,fastANI,1850
sample4_SemiBin_39.fa,1850_1,0.050000000000000044,average,fastANI,1850
sample5_SemiBin_17.fa,1850_1,0.050000000000000044,average,fastANI,1850
sample6_SemiBin_49.fa,1850_1,0.050000000000000044,average,fastANI,1850
sample7_SemiBin_123.fa,1850_1,0.050000000000000044,average,fastANI,1850
sample8_SemiBin_121.fa,1850_1,0.050000000000000044,average,fastANI,1850
snj03_SemiBin_3.fa,1850_1,0.050000000000000044,average,fastANI,1850
snj08_SemiBin_20.fa,1850_1,0.050000000000000044,average,fastANI,1850
snj13_SemiBin_8.fa,1850_1,0.050000000000000044,average,fastANI,1850
snj15_SemiBin_2.fa,1850_1,0.050000000000000044,average,fastANI,1850
snj16_SemiBin_15.fa,1850_1,0.050000000000000044,average,fastANI,1850
snj19_SemiBin_8.fa,1850_1,0.050000000000000044,average,fastANI,1850
snj04_SemiBin_1716.fa,1850_2,0.050000000000000044,average,fastANI,1850
sample16_SemiBin_161.fa,1851_1,0.050000000000000044,average,fastANI,1851
sample7_SemiBin_322.fa,1851_1,0.050000000000000044,average,fastANI,1851
snj15_SemiBin_177.fa,1851_2,0.050000000000000044,average,fastANI,1851
cpsnj15_SemiBin_1258.fa,1851_3,0.050000000000000044,average,fastANI,1851
cpsnj09_SemiBin_22.fa,1852_1,0.050000000000000044,average,fastANI,1852
cpsnj10_SemiBin_66.fa,1852_1,0.050000000000000044,average,fastANI,1852
cpsnj13_SemiBin_27.fa,1852_1,0.050000000000000044,average,fastANI,1852
cpsnj14_SemiBin_71.fa,1852_1,0.050000000000000044,average,fastANI,1852
snj09_SemiBin_62.fa,1852_1,0.050000000000000044,average,fastANI,1852
snj10_SemiBin_41.fa,1852_1,0.050000000000000044,average,fastANI,1852
snj14_SemiBin_78.fa,1852_1,0.050000000000000044,average,fastANI,1852
cpsnj09_SemiBin_91.fa,1853_1,0.050000000000000044,average,fastANI,1853
cpsnj13_SemiBin_120.fa,1853_1,0.050000000000000044,average,fastANI,1853
snj09_SemiBin_84.fa,1853_1,0.050000000000000044,average,fastANI,1853
cpsnj09_SemiBin_116.fa,1854_0,0.050000000000000044,average,fastANI,1854
sample10_SemiBin_98.fa,1855_1,0.050000000000000044,average,fastANI,1855
sample17_SemiBin_144.fa,1855_1,0.050000000000000044,average,fastANI,1855
sample18_SemiBin_82.fa,1855_1,0.050000000000000044,average,fastANI,1855
sample25_SemiBin_221.fa,1855_1,0.050000000000000044,average,fastANI,1855
sample26_SemiBin_7.fa,1855_1,0.050000000000000044,average,fastANI,1855
sample3_SemiBin_127.fa,1855_1,0.050000000000000044,average,fastANI,1855
sample4_SemiBin_21.fa,1855_1,0.050000000000000044,average,fastANI,1855
sample13_SemiBin_49.fa,1855_2,0.050000000000000044,average,fastANI,1855
sample11_SemiBin_112.fa,1856_1,0.050000000000000044,average,fastANI,1856
sample13_SemiBin_89.fa,1856_1,0.050000000000000044,average,fastANI,1856
sample17_SemiBin_45.fa,1856_1,0.050000000000000044,average,fastANI,1856
sample18_SemiBin_83.fa,1856_1,0.050000000000000044,average,fastANI,1856
sample19_SemiBin_13.fa,1856_1,0.050000000000000044,average,fastANI,1856
sample1_SemiBin_176.fa,1856_1,0.050000000000000044,average,fastANI,1856
sample21_SemiBin_117.fa,1856_1,0.050000000000000044,average,fastANI,1856
sample22_SemiBin_50.fa,1856_1,0.050000000000000044,average,fastANI,1856
cpsnj03_SemiBin_55.fa,1857_1,0.050000000000000044,average,fastANI,1857
cpsnj08_SemiBin_84.fa,1857_1,0.050000000000000044,average,fastANI,1857
cpsnj19_SemiBin_81.fa,1857_1,0.050000000000000044,average,fastANI,1857
sample16_SemiBin_311.fa,1857_1,0.050000000000000044,average,fastANI,1857
sample26_SemiBin_8.fa,1857_1,0.050000000000000044,average,fastANI,1857
sample9_SemiBin_79.fa,1857_1,0.050000000000000044,average,fastANI,1857
cpsnj19_SemiBin_146.fa,1858_1,0.050000000000000044,average,fastANI,1858
snj19_SemiBin_64.fa,1858_1,0.050000000000000044,average,fastANI,1858
cpsnj10_SemiBin_63.fa,1859_1,0.050000000000000044,average,fastANI,1859
cpsnj11_SemiBin_90.fa,1859_1,0.050000000000000044,average,fastANI,1859
cpsnj14_SemiBin_32.fa,1859_1,0.050000000000000044,average,fastANI,1859
snj09_SemiBin_58.fa,1859_1,0.050000000000000044,average,fastANI,1859
snj14_SemiBin_55.fa,1859_1,0.050000000000000044,average,fastANI,1859
snj15_SemiBin_87.fa,1859_2,0.050000000000000044,average,fastANI,1859
cpsnj02_SemiBin_11.fa,1860_1,0.050000000000000044,average,fastANI,1860
cpsnj03_SemiBin_6.fa,1860_1,0.050000000000000044,average,fastANI,1860
cpsnj04_SemiBin_26.fa,1860_1,0.050000000000000044,average,fastANI,1860
cpsnj19_SemiBin_8.fa,1860_1,0.050000000000000044,average,fastANI,1860
snj03_SemiBin_130.fa,1860_1,0.050000000000000044,average,fastANI,1860
snj08_SemiBin_30.fa,1860_1,0.050000000000000044,average,fastANI,1860
snj19_SemiBin_9.fa,1860_1,0.050000000000000044,average,fastANI,1860
cpsnj20_SemiBin_71.fa,1860_2,0.050000000000000044,average,fastANI,1860
sample16_SemiBin_96.fa,1860_2,0.050000000000000044,average,fastANI,1860
sample18_SemiBin_40.fa,1860_2,0.050000000000000044,average,fastANI,1860
sample19_SemiBin_21.fa,1860_2,0.050000000000000044,average,fastANI,1860
sample1_SemiBin_21.fa,1860_2,0.050000000000000044,average,fastANI,1860
sample20_SemiBin_168.fa,1860_2,0.050000000000000044,average,fastANI,1860
sample21_SemiBin_109.fa,1860_2,0.050000000000000044,average,fastANI,1860
sample22_SemiBin_22.fa,1860_2,0.050000000000000044,average,fastANI,1860
sample23_SemiBin_8.fa,1860_2,0.050000000000000044,average,fastANI,1860
sample24_SemiBin_92.fa,1860_2,0.050000000000000044,average,fastANI,1860
sample25_SemiBin_183.fa,1860_2,0.050000000000000044,average,fastANI,1860
sample27_SemiBin_46.fa,1860_2,0.050000000000000044,average,fastANI,1860
sample28_SemiBin_63.fa,1860_2,0.050000000000000044,average,fastANI,1860
sample2_SemiBin_31.fa,1860_2,0.050000000000000044,average,fastANI,1860
sample30_SemiBin_20.fa,1860_2,0.050000000000000044,average,fastANI,1860
sample5_SemiBin_45.fa,1860_2,0.050000000000000044,average,fastANI,1860
sample7_SemiBin_107.fa,1860_2,0.050000000000000044,average,fastANI,1860
sample12_SemiBin_1225.fa,1860_3,0.050000000000000044,average,fastANI,1860
sample7_SemiBin_285.fa,1860_4,0.050000000000000044,average,fastANI,1860
sample11_SemiBin_1625.fa,1860_5,0.050000000000000044,average,fastANI,1860
sample17_SemiBin_181.fa,1861_0,0.050000000000000044,average,fastANI,1861
cpsnj04_SemiBin_106.fa,1862_1,0.050000000000000044,average,fastANI,1862
cpsnj09_SemiBin_242.fa,1862_1,0.050000000000000044,average,fastANI,1862
cpsnj10_SemiBin_95.fa,1862_1,0.050000000000000044,average,fastANI,1862
cpsnj11_SemiBin_293.fa,1862_1,0.050000000000000044,average,fastANI,1862
snj11_SemiBin_101.fa,1862_1,0.050000000000000044,average,fastANI,1862
sample18_SemiBin_414.fa,1863_1,0.050000000000000044,average,fastANI,1863
sample24_SemiBin_116.fa,1863_1,0.050000000000000044,average,fastANI,1863
sample4_SemiBin_286.fa,1863_1,0.050000000000000044,average,fastANI,1863
cpsnj13_SemiBin_154.fa,1864_1,0.050000000000000044,average,fastANI,1864
snj09_SemiBin_111.fa,1864_1,0.050000000000000044,average,fastANI,1864
sample16_SemiBin_133.fa,1865_1,0.050000000000000044,average,fastANI,1865
sample7_SemiBin_108.fa,1865_1,0.050000000000000044,average,fastANI,1865
sample27_SemiBin_95.fa,1866_0,0.050000000000000044,average,fastANI,1866
cpsnj10_SemiBin_224.fa,1867_1,0.050000000000000044,average,fastANI,1867
snj09_SemiBin_163.fa,1867_2,0.050000000000000044,average,fastANI,1867
cpsnj19_SemiBin_80.fa,1868_0,0.050000000000000044,average,fastANI,1868
sample14_SemiBin_44.fa,1869_1,0.050000000000000044,average,fastANI,1869
sample18_SemiBin_292.fa,1869_2,0.050000000000000044,average,fastANI,1869
sample21_SemiBin_32.fa,1869_3,0.050000000000000044,average,fastANI,1869
cpsnj02_SemiBin_18.fa,1870_1,0.050000000000000044,average,fastANI,1870
cpsnj03_SemiBin_67.fa,1870_1,0.050000000000000044,average,fastANI,1870
cpsnj04_SemiBin_10.fa,1870_1,0.050000000000000044,average,fastANI,1870
cpsnj08_SemiBin_59.fa,1870_1,0.050000000000000044,average,fastANI,1870
cpsnj09_SemiBin_56.fa,1870_1,0.050000000000000044,average,fastANI,1870
cpsnj11_SemiBin_83.fa,1870_1,0.050000000000000044,average,fastANI,1870
cpsnj13_SemiBin_54.fa,1870_1,0.050000000000000044,average,fastANI,1870
cpsnj20_SemiBin_30.fa,1870_1,0.050000000000000044,average,fastANI,1870
snj02_SemiBin_52.fa,1870_1,0.050000000000000044,average,fastANI,1870
snj03_SemiBin_33.fa,1870_1,0.050000000000000044,average,fastANI,1870
snj04_SemiBin_21.fa,1870_1,0.050000000000000044,average,fastANI,1870
snj08_SemiBin_90.fa,1870_1,0.050000000000000044,average,fastANI,1870
snj09_SemiBin_99.fa,1870_1,0.050000000000000044,average,fastANI,1870
snj10_SemiBin_19.fa,1870_1,0.050000000000000044,average,fastANI,1870
snj11_SemiBin_24.fa,1870_1,0.050000000000000044,average,fastANI,1870
snj14_SemiBin_95.fa,1870_1,0.050000000000000044,average,fastANI,1870
snj15_SemiBin_80.fa,1870_1,0.050000000000000044,average,fastANI,1870
snj19_SemiBin_155.fa,1870_1,0.050000000000000044,average,fastANI,1870
snj20_SemiBin_27.fa,1870_1,0.050000000000000044,average,fastANI,1870
sample18_SemiBin_264.fa,1870_2,0.050000000000000044,average,fastANI,1870
sample20_SemiBin_101.fa,1870_2,0.050000000000000044,average,fastANI,1870
sample5_SemiBin_78.fa,1870_2,0.050000000000000044,average,fastANI,1870
sample7_SemiBin_122.fa,1870_2,0.050000000000000044,average,fastANI,1870
cpsnj09_SemiBin_128.fa,1871_0,0.050000000000000044,average,fastANI,1871
cpsnj11_SemiBin_68.fa,1872_1,0.050000000000000044,average,fastANI,1872
snj11_SemiBin_95.fa,1872_1,0.050000000000000044,average,fastANI,1872
sample18_SemiBin_54.fa,1873_1,0.050000000000000044,average,fastANI,1873
sample1_SemiBin_257.fa,1873_1,0.050000000000000044,average,fastANI,1873
