genome,score,completeness,contamination,strain_heterogeneity,size,N50,cluster,taxonomy,tax_confidence,cluster_members,closest_cluster_member,furthest_cluster_member,completeness_metric,contamination_metric
sample4_SemiBin_67.fa,56.14078410358412,NA,NA,NA,NA,NA,1653_2,NA,NA,1,NA,NA,NA,NA
sample20_SemiBin_24.fa,92.3800552139112,NA,NA,NA,NA,NA,1654_1,NA,NA,16,99.11,95.50,NA,NA
sample18_SemiBin_39.fa,95.20008574752237,NA,NA,NA,NA,NA,1655_1,NA,NA,3,98.97,98.22,NA,NA
sample13_SemiBin_46.fa,69.8858294167907,NA,NA,NA,NA,NA,1656_0,NA,NA,1,NA,NA,NA,NA
cpsnj09_SemiBin_149.fa,52.58065730348243,NA,NA,NA,NA,NA,1657_0,NA,NA,1,NA,NA,NA,NA
sample25_SemiBin_3.fa,100.16146116121304,NA,NA,NA,NA,NA,1658_1,NA,NA,5,99.33,98.66,NA,NA
snj08_SemiBin_52.fa,84.58586857576488,NA,NA,NA,NA,NA,1659_1,NA,NA,2,95.18,95.18,NA,NA
sample11_SemiBin_117.fa,51.14880804817713,NA,NA,NA,NA,NA,1659_2,NA,NA,1,NA,NA,NA,NA
sample4_SemiBin_43.fa,65.19451567177197,NA,NA,NA,NA,NA,1659_3,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_71.fa,71.15284320463712,NA,NA,NA,NA,NA,1659_4,NA,NA,2,95.44,95.44,NA,NA
sample6_SemiBin_22.fa,75.04235515389921,NA,NA,NA,NA,NA,1659_5,NA,NA,1,NA,NA,NA,NA
sample7_SemiBin_65.fa,35.50029343656089,NA,NA,NA,NA,NA,1659_6,NA,NA,1,NA,NA,NA,NA
sample16_SemiBin_127.fa,41.50916460238222,NA,NA,NA,NA,NA,1659_7,NA,NA,1,NA,NA,NA,NA
sample13_SemiBin_109.fa,55.37232631466861,NA,NA,NA,NA,NA,1659_8,NA,NA,1,NA,NA,NA,NA
sample15_SemiBin_88.fa,60.49454790921416,NA,NA,NA,NA,NA,1659_9,NA,NA,1,NA,NA,NA,NA
snj04_SemiBin_56.fa,36.90674724674648,NA,NA,NA,NA,NA,1659_10,NA,NA,1,NA,NA,NA,NA
cpsnj09_SemiBin_135.fa,49.26972395840959,NA,NA,NA,NA,NA,1659_11,NA,NA,1,NA,NA,NA,NA
sample12_SemiBin_13.fa,47.99508065825965,NA,NA,NA,NA,NA,1660_0,NA,NA,1,NA,NA,NA,NA
sample27_SemiBin_32.fa,75.32179628688583,NA,NA,NA,NA,NA,1661_0,NA,NA,1,NA,NA,NA,NA
sample6_SemiBin_86.fa,57.20541845678053,NA,NA,NA,NA,NA,1662_1,NA,NA,2,95.87,95.87,NA,NA
sample29_SemiBin_147.fa,35.30471446228437,NA,NA,NA,NA,NA,1663_0,NA,NA,1,NA,NA,NA,NA
sample29_SemiBin_22.fa,83.56474951653762,NA,NA,NA,NA,NA,1664_0,NA,NA,1,NA,NA,NA,NA
sample22_SemiBin_77.fa,79.00502274624762,NA,NA,NA,NA,NA,1665_1,NA,NA,3,97.58,95.86,NA,NA
sample29_SemiBin_56.fa,59.15958435726886,NA,NA,NA,NA,NA,1666_0,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_142.fa,34.41738449328259,NA,NA,NA,NA,NA,1667_0,NA,NA,1,NA,NA,NA,NA
sample22_SemiBin_78.fa,74.09211879885036,NA,NA,NA,NA,NA,1668_0,NA,NA,1,NA,NA,NA,NA
sample29_SemiBin_62.fa,74.20472946802106,NA,NA,NA,NA,NA,1669_0,NA,NA,1,NA,NA,NA,NA
sample27_SemiBin_74.fa,61.934003301278985,NA,NA,NA,NA,NA,1670_1,NA,NA,3,96.86,95.71,NA,NA
sample25_SemiBin_24.fa,72.72988904840079,NA,NA,NA,NA,NA,1671_1,NA,NA,4,98.46,97.34,NA,NA
sample30_SemiBin_75.fa,42.47925826186678,NA,NA,NA,NA,NA,1671_2,NA,NA,1,NA,NA,NA,NA
sample27_SemiBin_47.fa,78.44177515250506,NA,NA,NA,NA,NA,1672_0,NA,NA,1,NA,NA,NA,NA
sample16_SemiBin_171.fa,45.30488565902733,NA,NA,NA,NA,NA,1673_0,NA,NA,1,NA,NA,NA,NA
sample6_SemiBin_76.fa,44.96458944845978,NA,NA,NA,NA,NA,1674_0,NA,NA,1,NA,NA,NA,NA
cpsnj01_SemiBin_22.fa,53.161650046682176,NA,NA,NA,NA,NA,1675_0,NA,NA,1,NA,NA,NA,NA
sample30_SemiBin_36.fa,34.201383392394874,NA,NA,NA,NA,NA,1676_0,NA,NA,1,NA,NA,NA,NA
sample10_SemiBin_58.fa,72.85308000985286,NA,NA,NA,NA,NA,1677_1,NA,NA,1,NA,NA,NA,NA
sample17_SemiBin_57.fa,65.53868581284377,NA,NA,NA,NA,NA,1677_2,NA,NA,1,NA,NA,NA,NA
sample13_SemiBin_117.fa,55.1427353183484,NA,NA,NA,NA,NA,1677_3,NA,NA,1,NA,NA,NA,NA
cpsnj13_SemiBin_92.fa,61.29653531111733,NA,NA,NA,NA,NA,1678_1,NA,NA,5,98.29,96.83,NA,NA
sample26_SemiBin_199.fa,16.974693976290876,NA,NA,NA,NA,NA,1678_2,NA,NA,1,NA,NA,NA,NA
sample16_SemiBin_29.fa,79.28151062043365,NA,NA,NA,NA,NA,1678_3,NA,NA,4,97.44,95.41,NA,NA
sample9_SemiBin_62.fa,36.2030215624801,NA,NA,NA,NA,NA,1678_4,NA,NA,1,NA,NA,NA,NA
cpsnj03_SemiBin_205.fa,48.616933637342726,NA,NA,NA,NA,NA,1678_5,NA,NA,1,NA,NA,NA,NA
sample25_SemiBin_209.fa,28.219222456808204,NA,NA,NA,NA,NA,1678_6,NA,NA,1,NA,NA,NA,NA
sample27_SemiBin_66.fa,34.11404527948523,NA,NA,NA,NA,NA,1678_7,NA,NA,1,NA,NA,NA,NA
sample17_SemiBin_273.fa,39.58956031984755,NA,NA,NA,NA,NA,1679_0,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_289.fa,56.04800059054203,NA,NA,NA,NA,NA,1680_0,NA,NA,1,NA,NA,NA,NA
sample22_SemiBin_43.fa,70.40515511930069,NA,NA,NA,NA,NA,1681_1,NA,NA,5,97.82,96.34,NA,NA
sample3_SemiBin_88.fa,36.79239798314039,NA,NA,NA,NA,NA,1681_2,NA,NA,1,NA,NA,NA,NA
sample15_SemiBin_1856.fa,11.367526956839876,NA,NA,NA,NA,NA,1681_3,NA,NA,1,NA,NA,NA,NA
sample22_SemiBin_105.fa,38.71239485083164,NA,NA,NA,NA,NA,1682_0,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_37.fa,90.9750730551412,NA,NA,NA,NA,NA,1683_0,NA,NA,1,NA,NA,NA,NA
cpsnj10_SemiBin_44.fa,83.82282950169522,NA,NA,NA,NA,NA,1684_0,NA,NA,1,NA,NA,NA,NA
sample22_SemiBin_84.fa,77.24169291580453,NA,NA,NA,NA,NA,1685_1,NA,NA,5,98.11,95.43,NA,NA
sample28_SemiBin_49.fa,31.880006755704983,NA,NA,NA,NA,NA,1685_2,NA,NA,1,NA,NA,NA,NA
snj04_SemiBin_187.fa,49.230830085332194,NA,NA,NA,NA,NA,1685_3,NA,NA,1,NA,NA,NA,NA
cpsnj02_SemiBin_213.fa,39.28379720200657,NA,NA,NA,NA,NA,1686_0,NA,NA,1,NA,NA,NA,NA
sample20_SemiBin_120.fa,44.33308010974386,NA,NA,NA,NA,NA,1687_0,NA,NA,1,NA,NA,NA,NA
sample5_SemiBin_150.fa,57.25084579181219,NA,NA,NA,NA,NA,1688_1,NA,NA,2,95.66,95.66,NA,NA
sample18_SemiBin_129.fa,61.27033283878119,NA,NA,NA,NA,NA,1689_0,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_213.fa,61.640084670914206,NA,NA,NA,NA,NA,1690_0,NA,NA,1,NA,NA,NA,NA
cpsnj13_SemiBin_53.fa,60.39753327924638,NA,NA,NA,NA,NA,1691_0,NA,NA,1,NA,NA,NA,NA
snj13_SemiBin_62.fa,54.98250792206608,NA,NA,NA,NA,NA,1692_0,NA,NA,1,NA,NA,NA,NA
sample1_SemiBin_113.fa,54.06931902851988,NA,NA,NA,NA,NA,1693_1,NA,NA,2,97.26,97.26,NA,NA
cpsnj14_SemiBin_60.fa,52.06099185619999,NA,NA,NA,NA,NA,1694_0,NA,NA,1,NA,NA,NA,NA
sample27_SemiBin_86.fa,43.91883676164069,NA,NA,NA,NA,NA,1695_0,NA,NA,1,NA,NA,NA,NA
sample29_SemiBin_139.fa,59.746067156734,NA,NA,NA,NA,NA,1696_0,NA,NA,1,NA,NA,NA,NA
sample4_SemiBin_94.fa,53.2844258728036,NA,NA,NA,NA,NA,1697_0,NA,NA,1,NA,NA,NA,NA
sample10_SemiBin_57.fa,79.67138311552522,NA,NA,NA,NA,NA,1698_1,NA,NA,1,NA,NA,NA,NA
sample13_SemiBin_107.fa,51.46051009723486,NA,NA,NA,NA,NA,1698_2,NA,NA,1,NA,NA,NA,NA
sample4_SemiBin_81.fa,47.35304203169288,NA,NA,NA,NA,NA,1699_0,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_107.fa,74.14786368887358,NA,NA,NA,NA,NA,1700_1,NA,NA,2,97.69,97.69,NA,NA
sample29_SemiBin_102.fa,71.94836480473396,NA,NA,NA,NA,NA,1701_0,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_170.fa,29.184092124864133,NA,NA,NA,NA,NA,1702_1,NA,NA,1,NA,NA,NA,NA
sample1_SemiBin_95.fa,67.3573326812178,NA,NA,NA,NA,NA,1702_2,NA,NA,1,NA,NA,NA,NA
cpsnj04_SemiBin_88.fa,39.494733105801664,NA,NA,NA,NA,NA,1703_1,NA,NA,1,NA,NA,NA,NA
snj04_SemiBin_63.fa,44.10873668032489,NA,NA,NA,NA,NA,1703_2,NA,NA,1,NA,NA,NA,NA
snj08_SemiBin_62.fa,75.16433621204565,NA,NA,NA,NA,NA,1703_3,NA,NA,1,NA,NA,NA,NA
snj16_SemiBin_58.fa,34.37070112421899,NA,NA,NA,NA,NA,1703_4,NA,NA,1,NA,NA,NA,NA
snj11_SemiBin_76.fa,70.86217508747868,NA,NA,NA,NA,NA,1703_5,NA,NA,5,97.68,95.74,NA,NA
sample20_SemiBin_167.fa,43.1131746947914,NA,NA,NA,NA,NA,1703_6,NA,NA,1,NA,NA,NA,NA
cpsnj08_SemiBin_93.fa,44.4751713802462,NA,NA,NA,NA,NA,1703_7,NA,NA,1,NA,NA,NA,NA
cpsnj19_SemiBin_113.fa,29.40540651833721,NA,NA,NA,NA,NA,1703_8,NA,NA,1,NA,NA,NA,NA
snj20_SemiBin_122.fa,42.410257760556114,NA,NA,NA,NA,NA,1703_9,NA,NA,1,NA,NA,NA,NA
sample4_SemiBin_75.fa,58.63656385230223,NA,NA,NA,NA,NA,1704_1,NA,NA,2,95.93,95.93,NA,NA
sample7_SemiBin_94.fa,51.584304971351855,NA,NA,NA,NA,NA,1705_0,NA,NA,1,NA,NA,NA,NA
cpsnj14_SemiBin_118.fa,57.72289694558801,NA,NA,NA,NA,NA,1706_0,NA,NA,1,NA,NA,NA,NA
cpsnj09_SemiBin_131.fa,66.84509697918247,NA,NA,NA,NA,NA,1707_0,NA,NA,1,NA,NA,NA,NA
sample1_SemiBin_78.fa,55.09623142213917,NA,NA,NA,NA,NA,1708_0,NA,NA,1,NA,NA,NA,NA
sample16_SemiBin_4.fa,101.66662026102216,NA,NA,NA,NA,NA,1709_1,NA,NA,8,99.09,94.99,NA,NA
cpsnj09_SemiBin_114.fa,44.47525963575024,NA,NA,NA,NA,NA,1710_0,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_109.fa,75.0963400359815,NA,NA,NA,NA,NA,1711_0,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_74.fa,77.84686076659737,NA,NA,NA,NA,NA,1712_1,NA,NA,2,97.24,97.24,NA,NA
sample15_SemiBin_288.fa,53.92941510397899,NA,NA,NA,NA,NA,1713_0,NA,NA,1,NA,NA,NA,NA
sample16_SemiBin_148.fa,33.869851043491906,NA,NA,NA,NA,NA,1714_1,NA,NA,1,NA,NA,NA,NA
sample7_SemiBin_238.fa,29.649698393243007,NA,NA,NA,NA,NA,1714_2,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_69.fa,69.83918290480494,NA,NA,NA,NA,NA,1714_3,NA,NA,1,NA,NA,NA,NA
cpsnj09_SemiBin_127.fa,21.63012595597425,NA,NA,NA,NA,NA,1715_0,NA,NA,1,NA,NA,NA,NA
cpsnj04_SemiBin_82.fa,61.268617836100354,NA,NA,NA,NA,NA,1716_1,NA,NA,2,97.31,97.31,NA,NA
sample7_SemiBin_115.fa,59.33594532165983,NA,NA,NA,NA,NA,1717_0,NA,NA,1,NA,NA,NA,NA
cpsnj16_SemiBin_130.fa,49.59692704991592,NA,NA,NA,NA,NA,1718_1,NA,NA,1,NA,NA,NA,NA
sample15_SemiBin_101.fa,40.00458788924117,NA,NA,NA,NA,NA,1718_2,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_94.fa,73.90063626617442,NA,NA,NA,NA,NA,1719_0,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_6.fa,100.78999881832152,NA,NA,NA,NA,NA,1720_1,NA,NA,3,99.44,98.45,NA,NA
sample4_SemiBin_7.fa,95.34441639236184,NA,NA,NA,NA,NA,1721_1,NA,NA,4,98.69,98.11,NA,NA
sample17_SemiBin_152.fa,26.105664266852784,NA,NA,NA,NA,NA,1721_2,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_112.fa,67.48510303407728,NA,NA,NA,NA,NA,1722_0,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_24.fa,89.38438217059262,NA,NA,NA,NA,NA,1723_0,NA,NA,1,NA,NA,NA,NA
sample17_SemiBin_67.fa,69.74344849140508,NA,NA,NA,NA,NA,1724_0,NA,NA,1,NA,NA,NA,NA
sample1_SemiBin_184.fa,57.15954436705867,NA,NA,NA,NA,NA,1725_1,NA,NA,2,97.18,97.18,NA,NA
sample14_SemiBin_121.fa,47.32037417466441,NA,NA,NA,NA,NA,1726_1,NA,NA,1,NA,NA,NA,NA
sample6_SemiBin_100.fa,60.29831475757901,NA,NA,NA,NA,NA,1726_2,NA,NA,1,NA,NA,NA,NA
sample2_SemiBin_57.fa,35.26805483353029,NA,NA,NA,NA,NA,1726_3,NA,NA,1,NA,NA,NA,NA
sample7_SemiBin_213.fa,32.96903598548815,NA,NA,NA,NA,NA,1726_4,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_413.fa,28.95507879545788,NA,NA,NA,NA,NA,1726_5,NA,NA,1,NA,NA,NA,NA
cpsnj09_SemiBin_19.fa,70.13839911668263,NA,NA,NA,NA,NA,1726_6,NA,NA,1,NA,NA,NA,NA
cpsnj14_SemiBin_22.fa,85.60947385397024,NA,NA,NA,NA,NA,1727_1,NA,NA,2,97.03,97.03,NA,NA
cpsnj16_SemiBin_71.fa,69.07156182393189,NA,NA,NA,NA,NA,1727_2,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_87.fa,85.22699837660886,NA,NA,NA,NA,NA,1727_3,NA,NA,1,NA,NA,NA,NA
snj15_SemiBin_165.fa,24.7825453476185,NA,NA,NA,NA,NA,1727_4,NA,NA,1,NA,NA,NA,NA
sample12_SemiBin_72.fa,38.05197593146436,NA,NA,NA,NA,NA,1728_0,NA,NA,1,NA,NA,NA,NA
sample2_SemiBin_39.fa,70.65349844176036,NA,NA,NA,NA,NA,1729_1,NA,NA,4,95.86,94.82,NA,NA
sample15_SemiBin_120.fa,54.36458367514924,NA,NA,NA,NA,NA,1729_2,NA,NA,1,NA,NA,NA,NA
sample16_SemiBin_118.fa,23.57212919598211,NA,NA,NA,NA,NA,1729_3,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_311.fa,85.91905581408487,NA,NA,NA,NA,NA,1729_4,NA,NA,2,96.12,96.12,NA,NA
sample25_SemiBin_190.fa,44.20978491774816,NA,NA,NA,NA,NA,1729_5,NA,NA,1,NA,NA,NA,NA
sample1_SemiBin_94.fa,69.50591900603011,NA,NA,NA,NA,NA,1729_6,NA,NA,1,NA,NA,NA,NA
sample6_SemiBin_179.fa,23.25828560960808,NA,NA,NA,NA,NA,1729_7,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_303.fa,49.82550074247021,NA,NA,NA,NA,NA,1730_0,NA,NA,1,NA,NA,NA,NA
sample13_SemiBin_153.fa,19.26805187918298,NA,NA,NA,NA,NA,1731_0,NA,NA,1,NA,NA,NA,NA
sample11_SemiBin_67.fa,71.49414092678053,NA,NA,NA,NA,NA,1732_1,NA,NA,2,95.44,95.44,NA,NA
sample13_SemiBin_76.fa,57.651668566933886,NA,NA,NA,NA,NA,1732_2,NA,NA,1,NA,NA,NA,NA
sample16_SemiBin_274.fa,60.78513149440602,NA,NA,NA,NA,NA,1733_0,NA,NA,1,NA,NA,NA,NA
sample25_SemiBin_264.fa,58.56673877368128,NA,NA,NA,NA,NA,1734_1,NA,NA,1,NA,NA,NA,NA
sample4_SemiBin_83.fa,50.39574081519353,NA,NA,NA,NA,NA,1734_2,NA,NA,1,NA,NA,NA,NA
sample17_SemiBin_459.fa,33.72965946045571,NA,NA,NA,NA,NA,1734_3,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_270.fa,55.96482292420667,NA,NA,NA,NA,NA,1735_1,NA,NA,4,98.74,96.40,NA,NA
cpsnj04_SemiBin_9.fa,94.02299158688972,NA,NA,NA,NA,NA,1736_1,NA,NA,17,98.09,95.59,NA,NA
cpsnj09_SemiBin_68.fa,84.45362101070502,NA,NA,NA,NA,NA,1736_2,NA,NA,1,NA,NA,NA,NA
sample12_SemiBin_504.fa,21.320053590005703,NA,NA,NA,NA,NA,1736_3,NA,NA,1,NA,NA,NA,NA
cpsnj13_SemiBin_49.fa,76.68020504176931,NA,NA,NA,NA,NA,1737_0,NA,NA,1,NA,NA,NA,NA
sample12_SemiBin_1168.fa,11.451996142351684,NA,NA,NA,NA,NA,1738_0,NA,NA,1,NA,NA,NA,NA
sample1_SemiBin_64.fa,81.07602768286476,NA,NA,NA,NA,NA,1739_0,NA,NA,1,NA,NA,NA,NA
snj09_SemiBin_248.fa,51.03316769395278,NA,NA,NA,NA,NA,1740_1,NA,NA,2,95.24,95.24,NA,NA
sample11_SemiBin_911.fa,3.5477208730804524,NA,NA,NA,NA,NA,1741_1,NA,NA,1,NA,NA,NA,NA
sample17_SemiBin_590.fa,16.280200980194433,NA,NA,NA,NA,NA,1741_2,NA,NA,1,NA,NA,NA,NA
cpsnj14_SemiBin_189.fa,57.62489625302373,NA,NA,NA,NA,NA,1741_3,NA,NA,1,NA,NA,NA,NA
sample26_SemiBin_143.fa,40.71337283071503,NA,NA,NA,NA,NA,1742_0,NA,NA,1,NA,NA,NA,NA
sample8_SemiBin_1849.fa,18.64432278126453,NA,NA,NA,NA,NA,1743_0,NA,NA,1,NA,NA,NA,NA
sample22_SemiBin_142.fa,81.68401436080757,NA,NA,NA,NA,NA,1744_1,NA,NA,4,96.08,96.05,NA,NA
sample16_SemiBin_111.fa,57.72028846337742,NA,NA,NA,NA,NA,1744_2,NA,NA,1,NA,NA,NA,NA
sample15_SemiBin_175.fa,53.21725128639982,NA,NA,NA,NA,NA,1744_3,NA,NA,1,NA,NA,NA,NA
sample16_SemiBin_1786.fa,14.06067140679917,NA,NA,NA,NA,NA,1745_0,NA,NA,1,NA,NA,NA,NA
sample17_SemiBin_80.fa,66.45742240872983,NA,NA,NA,NA,NA,1746_0,NA,NA,1,NA,NA,NA,NA
sample14_SemiBin_26.fa,43.51405323057035,NA,NA,NA,NA,NA,1747_0,NA,NA,1,NA,NA,NA,NA
snj14_SemiBin_52.fa,78.52694646924171,NA,NA,NA,NA,NA,1748_1,NA,NA,4,98.12,95.76,NA,NA
sample14_SemiBin_60.fa,43.54081110690603,NA,NA,NA,NA,NA,1748_2,NA,NA,1,NA,NA,NA,NA
sample1_SemiBin_191.fa,34.746074804154865,NA,NA,NA,NA,NA,1749_0,NA,NA,1,NA,NA,NA,NA
sample14_SemiBin_91.fa,30.65125445656385,NA,NA,NA,NA,NA,1750_1,NA,NA,1,NA,NA,NA,NA
sample7_SemiBin_338.fa,51.51239910731625,NA,NA,NA,NA,NA,1750_2,NA,NA,1,NA,NA,NA,NA
sample9_SemiBin_68.fa,57.75648572735607,NA,NA,NA,NA,NA,1751_0,NA,NA,1,NA,NA,NA,NA
sample28_SemiBin_47.fa,55.54518246463463,NA,NA,NA,NA,NA,1752_0,NA,NA,1,NA,NA,NA,NA
sample26_SemiBin_129.fa,56.87518158066516,NA,NA,NA,NA,NA,1753_1,NA,NA,3,95.87,95.08,NA,NA
sample6_SemiBin_52.fa,55.19947228023227,NA,NA,NA,NA,NA,1753_2,NA,NA,1,NA,NA,NA,NA
cpsnj10_SemiBin_52.fa,73.27437743560296,NA,NA,NA,NA,NA,1754_1,NA,NA,1,NA,NA,NA,NA
cpsnj16_SemiBin_178.fa,42.506350700649406,NA,NA,NA,NA,NA,1754_2,NA,NA,1,NA,NA,NA,NA
cpsnj19_SemiBin_38.fa,73.95929936266639,NA,NA,NA,NA,NA,1755_1,NA,NA,3,96.89,96.70,NA,NA
snj14_SemiBin_107.fa,33.54042263921602,NA,NA,NA,NA,NA,1755_2,NA,NA,1,NA,NA,NA,NA
sample27_SemiBin_130.fa,58.13809367419467,NA,NA,NA,NA,NA,1756_0,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_50.fa,94.51927024478796,NA,NA,NA,NA,NA,1757_1,NA,NA,2,99.14,99.14,NA,NA
sample8_SemiBin_9.fa,96.76328455339468,NA,NA,NA,NA,NA,1758_1,NA,NA,3,98.85,98.76,NA,NA
sample10_SemiBin_135.fa,63.7985846170057,NA,NA,NA,NA,NA,1758_2,NA,NA,1,NA,NA,NA,NA
cpsnj19_SemiBin_167.fa,60.48609799766232,NA,NA,NA,NA,NA,1759_1,NA,NA,1,NA,NA,NA,NA
sample1_SemiBin_161.fa,61.74035415998835,NA,NA,NA,NA,NA,1759_2,NA,NA,1,NA,NA,NA,NA
cpsnj16_SemiBin_49.fa,77.7181949054937,NA,NA,NA,NA,NA,1760_1,NA,NA,2,99.11,99.11,NA,NA
cpsnj16_SemiBin_140.fa,66.6524330641558,NA,NA,NA,NA,NA,1761_1,NA,NA,2,97.95,97.95,NA,NA
cpsnj11_SemiBin_123.fa,15.02683504009759,NA,NA,NA,NA,NA,1761_2,NA,NA,1,NA,NA,NA,NA
sample28_SemiBin_2.fa,67.0379902310198,NA,NA,NA,NA,NA,1762_0,NA,NA,1,NA,NA,NA,NA
snj02_SemiBin_7.fa,89.54958513821789,NA,NA,NA,NA,NA,1763_1,NA,NA,2,98.67,98.67,NA,NA
cpsnj11_SemiBin_143.fa,97.55465128215286,NA,NA,NA,NA,NA,1764_1,NA,NA,3,98.16,97.69,NA,NA
cpsnj14_SemiBin_47.fa,57.0547548058989,NA,NA,NA,NA,NA,1764_2,NA,NA,1,NA,NA,NA,NA
sample28_SemiBin_66.fa,41.25448671723127,NA,NA,NA,NA,NA,1765_0,NA,NA,1,NA,NA,NA,NA
sample22_SemiBin_68.fa,79.97782147397272,NA,NA,NA,NA,NA,1766_1,NA,NA,6,98.01,96.12,NA,NA
sample13_SemiBin_94.fa,59.84094098887599,NA,NA,NA,NA,NA,1766_2,NA,NA,1,NA,NA,NA,NA
sample21_SemiBin_99.fa,45.91115896931263,NA,NA,NA,NA,NA,1766_3,NA,NA,1,NA,NA,NA,NA
snj11_SemiBin_121.fa,44.4210551801806,NA,NA,NA,NA,NA,1767_1,NA,NA,1,NA,NA,NA,NA
snj20_SemiBin_44.fa,39.80059423621813,NA,NA,NA,NA,NA,1767_2,NA,NA,1,NA,NA,NA,NA
sample15_SemiBin_157.fa,58.46655838690238,NA,NA,NA,NA,NA,1768_1,NA,NA,2,95.20,95.20,NA,NA
cpsnj03_SemiBin_80.fa,63.50990164331701,NA,NA,NA,NA,NA,1768_2,NA,NA,1,NA,NA,NA,NA
sample5_SemiBin_14.fa,95.68739268180852,NA,NA,NA,NA,NA,1768_3,NA,NA,2,97.89,97.89,NA,NA
sample2_SemiBin_45.fa,51.05234704258602,NA,NA,NA,NA,NA,1768_4,NA,NA,1,NA,NA,NA,NA
sample16_SemiBin_90.fa,29.081531124132976,NA,NA,NA,NA,NA,1768_5,NA,NA,1,NA,NA,NA,NA
sample1_SemiBin_221.fa,37.8265750474054,NA,NA,NA,NA,NA,1768_6,NA,NA,1,NA,NA,NA,NA
sample16_SemiBin_169.fa,55.178536387594086,NA,NA,NA,NA,NA,1769_1,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_245.fa,34.865129260199815,NA,NA,NA,NA,NA,1769_2,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_48.fa,92.5506269983174,NA,NA,NA,NA,NA,1770_1,NA,NA,5,99.09,98.29,NA,NA
sample19_SemiBin_94.fa,42.583932419110354,NA,NA,NA,NA,NA,1771_0,NA,NA,1,NA,NA,NA,NA
cpsnj19_SemiBin_685.fa,43.716137113182064,NA,NA,NA,NA,NA,1772_0,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_137.fa,45.03697432747707,NA,NA,NA,NA,NA,1773_0,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_91.fa,64.79362134708163,NA,NA,NA,NA,NA,1774_0,NA,NA,1,NA,NA,NA,NA
sample20_SemiBin_31.fa,86.38379141907079,NA,NA,NA,NA,NA,1775_0,NA,NA,1,NA,NA,NA,NA
snj03_SemiBin_21.fa,72.65470947759567,NA,NA,NA,NA,NA,1776_0,NA,NA,1,NA,NA,NA,NA
sample14_SemiBin_38.fa,17.677815486380872,NA,NA,NA,NA,NA,1777_0,NA,NA,1,NA,NA,NA,NA
sample20_SemiBin_30.fa,92.08465629357175,NA,NA,NA,NA,NA,1778_1,NA,NA,3,99.05,98.85,NA,NA
cpsnj10_SemiBin_16.fa,91.9932781342136,NA,NA,NA,NA,NA,1779_1,NA,NA,6,98.51,95.09,NA,NA
cpsnj03_SemiBin_142.fa,48.892665296536606,NA,NA,NA,NA,NA,1779_2,NA,NA,1,NA,NA,NA,NA
snj09_SemiBin_13.fa,89.26211639498246,NA,NA,NA,NA,NA,1780_0,NA,NA,1,NA,NA,NA,NA
sample7_SemiBin_14.fa,88.30276190103093,NA,NA,NA,NA,NA,1781_1,NA,NA,3,98.11,95.74,NA,NA
cpsnj09_SemiBin_93.fa,58.19641512459253,NA,NA,NA,NA,NA,1782_0,NA,NA,1,NA,NA,NA,NA
cpsnj13_SemiBin_36.fa,62.37079802975576,NA,NA,NA,NA,NA,1783_0,NA,NA,1,NA,NA,NA,NA
sample5_SemiBin_180.fa,25.996725673017405,NA,NA,NA,NA,NA,1784_0,NA,NA,1,NA,NA,NA,NA
sample14_SemiBin_43.fa,55.34259049569485,NA,NA,NA,NA,NA,1785_0,NA,NA,1,NA,NA,NA,NA
sample15_SemiBin_102.fa,50.13983263343551,NA,NA,NA,NA,NA,1786_1,NA,NA,1,NA,NA,NA,NA
sample20_SemiBin_104.fa,52.427965553111925,NA,NA,NA,NA,NA,1786_2,NA,NA,1,NA,NA,NA,NA
sample3_SemiBin_23.fa,78.85320147794955,NA,NA,NA,NA,NA,1787_1,NA,NA,2,99.07,99.07,NA,NA
sample3_SemiBin_40.fa,46.500386704542464,NA,NA,NA,NA,NA,1788_1,NA,NA,2,97.49,97.49,NA,NA
cpsnj13_SemiBin_63.fa,63.09061983132939,NA,NA,NA,NA,NA,1789_1,NA,NA,1,NA,NA,NA,NA
